,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
36528,36529,46-60,Female,Intermediate,39,6,7,82,67,27,15,7,0,C,0,17,16,16,30,R
36517,36518,46-60,Female,Intermediate,2,12,13,94,93,36,75,5,3,C,18,26,5,4,26,R
36641,36642,46-60,Female,Intermediate,15,27,15,54,33,15,66,1,4,B,16,26,19,4,26,D
36516,36517,46-60,Female,Intermediate,11,5,8,20,14,43,81,1,0,C,6,29,16,15,6,R
36643,36644,46-60,Female,Intermediate,11,30,12,80,22,32,84,9,4,C,12,4,7,18,28,R
28090,28091,46-60,Female,Intermediate,22,8,21,84,55,21,58,1,2,C,4,27,38,0,17,R
30939,30940,46-60,Female,Intermediate,29,2,1,69,53,62,36,1,1,A,3,34,0,10,23,R
36838,36839,46-60,Female,Intermediate,40,18,6,7,94,69,77,5,4,A,10,25,17,16,0,R
36837,36838,46-60,Female,Intermediate,28,29,15,6,97,14,50,3,2,C,1,28,27,5,6,D
42263,42264,46-60,Female,Intermediate,8,0,15,34,30,22,1,9,4,B,2,24,38,12,27,D
36823,36824,46-60,Female,Intermediate,31,18,1,14,12,16,46,9,0,C,13,24,3,6,7,R
46592,46593,46-60,Female,Intermediate,27,19,21,44,66,9,0,3,2,C,16,27,37,8,28,D
42286,42287,46-60,Female,Intermediate,31,30,0,98,87,63,93,1,3,A,5,17,9,13,5,D
46581,46582,46-60,Female,Intermediate,14,29,18,35,25,64,30,7,4,B,2,2,39,4,24,R
23966,23967,46-60,Female,Intermediate,8,1,4,97,99,34,60,6,2,B,16,32,38,2,21,D
36776,36777,46-60,Female,Intermediate,6,15,9,42,86,44,89,4,2,B,15,14,33,16,17,R
36755,36756,46-60,Female,Intermediate,5,16,0,98,5,3,99,0,3,A,2,31,41,4,10,D
36753,36754,46-60,Female,Intermediate,4,0,16,70,99,92,16,2,0,B,6,24,46,5,15,R
50534,50535,46-60,Female,Intermediate,10,3,16,5,46,33,99,1,2,A,5,36,24,10,18,R
42326,42327,46-60,Female,Intermediate,9,11,13,5,41,33,71,2,0,C,14,31,27,3,10,D
50545,50546,46-60,Female,Intermediate,25,9,25,7,7,32,49,8,2,A,13,24,7,11,10,D
36707,36708,46-60,Female,Intermediate,25,30,1,80,2,31,81,4,2,C,15,25,46,16,13,D
36700,36701,46-60,Female,Intermediate,38,27,9,31,59,64,85,10,0,A,18,34,35,9,12,R
28083,28084,46-60,Female,Intermediate,12,11,20,59,48,74,88,8,0,B,5,35,13,3,1,R
36508,36509,46-60,Female,Intermediate,44,9,22,56,12,92,12,2,3,A,12,23,16,15,15,D
23864,23865,46-60,Female,Intermediate,17,23,16,3,22,15,82,8,3,C,7,6,3,15,21,R
46553,46554,46-60,Female,Intermediate,4,15,7,52,74,23,84,4,2,A,14,32,9,19,24,R
36410,36411,46-60,Female,Intermediate,39,16,9,91,69,63,74,5,2,B,10,5,35,9,12,D
23798,23799,46-60,Female,Intermediate,19,10,22,58,70,100,63,8,1,C,13,24,13,9,29,R
27998,27999,46-60,Female,Intermediate,17,3,14,50,27,90,14,4,0,A,1,24,9,2,0,D
50799,50800,46-60,Female,Intermediate,35,28,23,40,20,16,81,8,1,B,13,29,17,4,6,D
36401,36402,46-60,Female,Intermediate,45,29,2,42,9,51,34,9,2,A,6,2,7,13,12,D
46474,46475,46-60,Female,Intermediate,21,20,11,30,50,83,41,5,4,A,3,14,16,14,28,D
23790,23791,46-60,Female,Intermediate,42,19,11,78,17,72,97,10,1,B,0,26,15,16,22,R
31129,31130,46-60,Female,Intermediate,27,7,13,84,85,62,81,2,1,A,13,34,23,2,3,D
50817,50818,46-60,Female,Intermediate,14,28,2,78,6,36,24,9,4,A,12,10,22,18,27,D
42534,42535,46-60,Female,Intermediate,11,26,4,100,30,65,6,3,2,C,16,19,46,1,1,R
42538,42539,46-60,Female,Intermediate,22,11,9,3,72,36,14,10,3,B,14,24,5,17,16,R
50825,50826,46-60,Female,Intermediate,22,10,2,53,1,61,98,7,0,C,17,9,48,0,19,R
27992,27993,46-60,Female,Intermediate,9,26,15,76,40,45,56,5,4,A,5,9,42,0,21,D
50830,50831,46-60,Female,Intermediate,39,2,10,87,17,44,70,7,0,B,3,1,21,11,8,R
36350,36351,46-60,Female,Intermediate,35,16,13,48,10,82,53,1,3,B,5,36,39,3,21,R
26050,26051,46-60,Female,Intermediate,28,17,25,45,20,91,87,4,3,C,14,11,22,19,16,D
23772,23773,46-60,Female,Intermediate,6,20,9,58,3,19,6,2,2,A,17,12,11,15,19,D
26042,26043,46-60,Female,Intermediate,48,24,8,60,12,25,40,9,4,C,17,29,1,6,2,R
42521,42522,46-60,Female,Intermediate,5,23,2,93,11,49,78,3,0,A,6,34,26,8,2,R
50744,50745,46-60,Female,Intermediate,17,9,2,32,19,68,33,10,0,C,13,16,1,18,5,D
23817,23818,46-60,Female,Intermediate,12,26,12,14,50,59,24,3,0,A,9,2,16,18,19,D
23844,23845,46-60,Female,Intermediate,18,30,21,90,53,64,18,7,0,B,6,27,8,6,7,R
25988,25989,46-60,Female,Intermediate,8,27,24,63,68,5,88,6,1,A,5,32,47,1,24,R
36478,36479,46-60,Female,Intermediate,41,6,12,51,81,61,63,8,1,A,12,13,30,11,12,D
23834,23835,46-60,Female,Intermediate,38,2,19,70,73,14,6,5,1,C,17,1,16,20,17,R
50713,50714,46-60,Female,Intermediate,45,14,17,71,12,73,65,1,3,A,14,5,8,20,0,R
50716,50717,46-60,Female,Intermediate,30,4,11,69,74,23,87,3,3,C,8,16,35,12,6,D
50718,50719,46-60,Female,Intermediate,10,27,21,13,81,6,23,7,3,A,2,4,19,16,3,R
23833,23834,46-60,Female,Intermediate,30,4,15,51,83,47,59,2,0,B,11,3,25,14,16,D
46613,46614,46-60,Female,Intermediate,27,6,19,27,27,66,60,0,4,A,12,26,42,16,10,D
26007,26008,46-60,Female,Intermediate,40,4,3,2,58,45,71,5,3,A,4,20,49,6,25,R
50728,50729,46-60,Female,Intermediate,7,15,17,13,47,82,81,2,4,B,11,22,39,2,8,D
31090,31091,46-60,Female,Intermediate,30,6,5,57,31,91,2,2,0,B,13,1,47,15,16,D
36435,36436,46-60,Female,Intermediate,20,12,13,7,72,40,33,1,3,A,15,17,17,16,2,R
46508,46509,46-60,Female,Intermediate,1,24,15,59,91,28,78,4,0,C,14,6,3,4,25,D
28016,28017,46-60,Female,Intermediate,38,30,16,35,70,40,16,6,0,B,12,27,4,1,15,D
26014,26015,46-60,Female,Intermediate,21,9,16,53,20,65,88,4,1,A,16,33,48,10,1,R
36427,36428,46-60,Female,Intermediate,6,4,5,3,70,71,5,5,3,B,8,17,46,13,2,R
46485,46486,46-60,Female,Intermediate,49,9,12,17,100,60,27,0,4,A,13,7,24,10,16,R
42483,42484,46-60,Female,Intermediate,13,7,17,7,54,75,85,4,0,A,15,1,18,10,14,R
35743,35744,46-60,Female,Intermediate,36,14,20,86,10,69,89,3,1,B,17,12,9,4,11,R
30180,30181,46-60,Female,Intermediate,35,9,19,20,29,100,2,2,0,C,3,16,21,3,17,R
47106,47107,46-60,Female,Intermediate,5,22,4,80,100,43,8,8,0,B,11,20,25,12,8,D
48582,48583,46-60,Female,Intermediate,43,18,10,41,99,21,55,10,4,A,1,20,3,5,23,D
29558,29559,46-60,Female,Intermediate,17,23,7,30,98,57,93,10,0,B,8,3,6,19,23,D
25315,25316,46-60,Female,Intermediate,34,28,1,43,38,38,100,7,3,A,4,12,23,9,6,R
48621,48622,46-60,Female,Intermediate,27,6,13,96,77,17,15,9,0,A,12,7,10,18,27,R
48622,48623,46-60,Female,Intermediate,0,23,22,82,94,82,46,3,4,C,2,12,18,0,1,D
39433,39434,46-60,Female,Intermediate,39,12,21,13,12,65,17,4,1,B,17,36,33,19,24,D
29086,29087,46-60,Female,Intermediate,13,5,17,57,86,54,95,3,1,A,9,35,48,6,16,D
39430,39431,46-60,Female,Intermediate,46,22,25,19,40,37,46,7,1,A,7,5,14,11,11,D
29083,29084,46-60,Female,Intermediate,45,27,17,1,20,87,5,2,4,B,1,5,14,8,22,R
40584,40585,46-60,Female,Intermediate,38,25,11,100,16,81,70,6,3,A,5,28,36,13,17,D
40610,40611,46-60,Female,Intermediate,10,7,2,98,92,100,20,9,1,A,13,28,10,7,9,R
39413,39414,46-60,Female,Intermediate,45,22,25,1,28,91,33,2,4,C,11,19,1,11,25,D
39400,39401,46-60,Female,Intermediate,34,18,16,14,54,83,70,7,4,C,7,14,2,2,7,R
40624,40625,46-60,Female,Intermediate,20,6,9,75,26,63,33,10,1,A,9,9,24,6,13,D
47663,47664,46-60,Female,Intermediate,40,15,20,95,10,3,99,0,3,C,8,19,49,15,30,D
48637,48638,46-60,Female,Intermediate,50,0,15,79,98,12,4,3,3,C,15,12,23,18,11,R
25319,25320,46-60,Female,Intermediate,31,8,3,3,9,17,33,7,4,B,15,6,19,12,29,D
40552,40553,46-60,Female,Intermediate,31,22,5,1,73,34,57,2,3,A,3,21,15,11,4,R
39366,39367,46-60,Female,Intermediate,3,28,21,81,87,92,42,0,0,C,18,26,2,2,11,D
48573,48574,46-60,Female,Intermediate,8,1,23,32,23,7,63,0,4,A,5,17,27,1,26,D
25306,25307,46-60,Female,Intermediate,9,13,2,76,59,79,79,8,1,B,9,31,46,4,25,D
39600,39601,46-60,Female,Intermediate,1,7,2,59,87,77,16,10,1,C,1,24,42,9,28,R
48528,48529,46-60,Female,Intermediate,48,12,22,35,9,52,48,9,4,C,18,11,4,19,14,D
29113,29114,46-60,Female,Intermediate,28,25,2,100,4,39,20,2,0,C,16,22,21,18,17,R
25253,25254,46-60,Female,Intermediate,38,3,22,88,93,25,78,1,0,A,2,26,5,16,27,R
29109,29110,46-60,Female,Intermediate,30,25,24,61,30,63,79,9,0,B,0,26,36,17,2,R
47840,47841,46-60,Female,Intermediate,4,22,6,89,24,44,33,10,1,B,15,12,23,15,28,D
40476,40477,46-60,Female,Intermediate,19,0,16,87,79,84,25,7,4,B,9,23,48,7,25,R
39558,39559,46-60,Female,Intermediate,22,5,8,98,2,65,29,1,4,A,1,2,6,9,3,D
48541,48542,46-60,Female,Intermediate,18,24,8,20,99,42,58,2,3,A,4,31,11,7,7,R
40497,40498,46-60,Female,Intermediate,23,0,5,80,5,37,12,7,0,B,14,28,28,7,27,R
48548,48549,46-60,Female,Intermediate,12,14,18,39,33,98,100,5,0,A,9,14,32,15,15,R
47777,47778,46-60,Female,Intermediate,29,8,8,69,52,46,52,10,0,B,16,15,49,6,5,R
29096,29097,46-60,Female,Intermediate,42,16,19,98,72,95,50,7,0,B,17,5,23,2,0,R
48562,48563,46-60,Female,Intermediate,15,28,9,75,85,19,22,1,4,B,18,3,14,10,3,D
39498,39499,46-60,Female,Intermediate,39,0,12,76,93,77,25,9,3,C,15,9,11,14,9,R
29092,29093,46-60,Female,Intermediate,50,13,16,13,95,20,10,5,2,A,0,24,17,0,23,R
40526,40527,46-60,Female,Intermediate,29,29,9,20,18,22,66,0,4,B,17,16,40,6,21,D
40529,40530,46-60,Female,Intermediate,34,22,2,65,99,44,56,0,2,A,4,6,30,17,14,R
29496,29497,46-60,Female,Intermediate,0,28,13,97,15,52,12,3,4,A,5,14,46,4,22,D
48651,48652,46-60,Female,Intermediate,10,21,9,67,59,23,51,1,1,B,13,32,40,14,19,D
29579,29580,46-60,Female,Intermediate,5,9,8,62,48,0,50,2,4,A,7,0,13,6,7,D
48795,48796,46-60,Female,Intermediate,33,11,18,49,98,43,62,3,1,B,17,34,44,12,18,R
24851,24852,46-60,Female,Intermediate,36,19,0,90,59,0,62,8,1,B,13,5,24,5,10,R
39226,39227,46-60,Female,Intermediate,36,4,15,93,51,66,65,8,3,B,17,7,22,7,25,D
25395,25396,46-60,Female,Intermediate,42,6,13,6,38,5,89,6,3,B,9,13,21,9,29,D
48814,48815,46-60,Female,Intermediate,1,29,4,28,58,75,70,5,1,A,3,12,34,7,16,D
25406,25407,46-60,Female,Intermediate,25,9,8,30,81,68,97,9,0,A,7,20,34,2,8,R
40706,40707,46-60,Female,Intermediate,37,0,12,85,70,3,61,6,1,C,0,7,33,6,30,R
25434,25435,46-60,Female,Intermediate,19,29,15,0,83,78,43,4,2,A,17,31,44,19,22,D
47566,47567,46-60,Female,Intermediate,30,26,8,91,34,61,83,1,1,C,0,5,46,12,7,D
40725,40726,46-60,Female,Intermediate,36,11,24,29,49,43,86,4,1,C,6,10,34,3,17,D
24843,24844,46-60,Female,Intermediate,15,3,15,17,41,36,39,3,0,C,4,10,23,9,3,D
48839,48840,46-60,Female,Intermediate,33,18,21,36,61,91,5,5,4,C,14,16,31,15,7,D
29652,29653,46-60,Female,Intermediate,10,29,4,29,30,45,74,1,2,A,12,10,49,18,15,D
29658,29659,46-60,Female,Intermediate,18,1,15,41,79,86,96,9,4,B,2,32,17,5,6,R
29674,29675,46-60,Female,Intermediate,49,17,1,4,1,3,33,7,2,C,15,34,46,13,10,R
48854,48855,46-60,Female,Intermediate,39,6,0,73,69,56,67,8,3,B,3,12,10,8,5,D
40738,40739,46-60,Female,Intermediate,2,20,23,81,65,25,12,1,0,C,17,4,17,6,15,D
39264,39265,46-60,Female,Intermediate,33,4,6,0,23,60,82,3,1,A,11,28,28,8,14,R
48659,48660,46-60,Female,Intermediate,44,3,20,90,79,96,74,9,4,B,11,18,48,11,26,R
40697,40698,46-60,Female,Intermediate,7,10,6,88,67,0,33,1,3,A,14,5,9,19,11,R
39272,39273,46-60,Female,Intermediate,20,29,22,79,1,80,54,4,2,A,17,19,24,6,16,R
39341,39342,46-60,Female,Intermediate,4,29,0,45,96,11,100,10,3,A,11,8,47,8,19,D
39337,39338,46-60,Female,Intermediate,27,13,8,62,28,100,49,4,3,C,10,9,14,15,13,D
48688,48689,46-60,Female,Intermediate,32,9,11,48,56,36,79,10,1,B,1,14,38,3,17,R
39328,39329,46-60,Female,Intermediate,6,20,16,68,74,94,5,3,1,C,16,3,20,18,5,D
25326,25327,46-60,Female,Intermediate,14,27,0,21,1,40,28,10,4,C,1,21,32,2,24,D
25336,25337,46-60,Female,Intermediate,5,17,19,31,86,66,44,1,1,A,12,15,36,12,30,D
29601,29602,46-60,Female,Intermediate,32,6,21,70,79,12,6,3,0,B,6,4,27,18,13,R
47602,47603,46-60,Female,Intermediate,5,3,14,92,70,24,68,2,2,A,1,6,21,3,26,R
29607,29608,46-60,Female,Intermediate,35,21,18,23,11,64,86,8,2,C,3,14,48,15,5,D
40656,40657,46-60,Female,Intermediate,8,30,8,31,6,29,80,2,3,C,13,31,8,15,28,R
40657,40658,46-60,Female,Intermediate,22,12,18,61,85,29,61,2,1,B,1,29,14,16,8,R
48753,48754,46-60,Female,Intermediate,48,15,5,89,65,75,13,3,4,B,13,2,28,17,14,D
48754,48755,46-60,Female,Intermediate,10,6,20,56,72,81,16,5,2,C,7,12,20,13,9,D
39314,39315,46-60,Female,Intermediate,6,27,11,17,58,41,72,7,0,B,8,35,41,17,4,R
48762,48763,46-60,Female,Intermediate,30,11,10,0,90,38,31,5,0,B,15,19,25,18,10,D
24882,24883,46-60,Female,Intermediate,21,18,23,77,89,31,97,10,0,A,4,22,0,18,5,D
47595,47596,46-60,Female,Intermediate,39,2,9,0,4,60,16,8,0,B,6,20,2,1,13,D
29622,29623,46-60,Female,Intermediate,19,15,3,11,100,25,53,9,4,A,7,8,13,5,4,D
39625,39626,46-60,Female,Intermediate,23,27,13,22,48,69,33,9,0,B,3,5,42,3,21,D
47858,47859,46-60,Female,Intermediate,7,11,6,26,21,46,75,8,0,B,10,16,49,17,5,R
25222,25223,46-60,Female,Intermediate,19,9,6,57,62,2,28,9,2,C,13,24,30,8,28,D
29365,29366,46-60,Female,Intermediate,8,20,7,76,40,99,86,6,3,B,4,34,31,13,3,R
48262,48263,46-60,Female,Intermediate,27,11,19,41,93,20,1,3,2,B,8,29,35,5,1,D
40021,40022,46-60,Female,Intermediate,50,3,9,4,39,75,12,6,2,B,1,8,10,3,8,D
29368,29369,46-60,Female,Intermediate,37,29,21,57,11,7,38,3,0,C,8,9,9,5,7,R
25078,25079,46-60,Female,Intermediate,7,13,17,3,3,18,81,4,1,B,11,26,13,2,25,D
29206,29207,46-60,Female,Intermediate,33,23,9,35,36,55,37,1,1,B,18,26,34,10,17,D
40284,40285,46-60,Female,Intermediate,39,18,12,30,72,72,72,8,2,B,2,8,0,1,15,D
40286,40287,46-60,Female,Intermediate,1,6,25,27,11,39,92,2,4,A,11,17,23,11,25,D
48070,48071,46-60,Female,Intermediate,22,23,23,8,29,24,19,0,2,C,7,5,14,8,4,D
39970,39971,46-60,Female,Intermediate,35,0,12,24,51,61,51,7,4,C,6,5,41,12,27,D
39966,39967,46-60,Female,Intermediate,16,5,13,19,88,86,79,9,1,B,5,10,37,19,9,D
39960,39961,46-60,Female,Intermediate,5,25,2,2,67,70,63,5,1,B,12,23,40,7,7,R
48043,48044,46-60,Female,Intermediate,46,15,9,81,48,71,76,8,3,C,7,21,16,8,15,R
25120,25121,46-60,Female,Intermediate,1,16,14,88,77,47,93,0,1,B,5,12,16,7,3,D
39950,39951,46-60,Female,Intermediate,9,3,18,23,2,20,41,5,0,C,1,19,35,6,7,R
29383,29384,46-60,Female,Intermediate,36,27,22,4,32,79,22,0,2,A,4,21,30,14,12,D
48027,48028,46-60,Female,Intermediate,43,1,2,84,21,66,25,5,4,B,15,12,50,13,26,D
40034,40035,46-60,Female,Intermediate,49,20,14,77,46,91,14,0,3,C,8,14,44,0,21,D
39945,39946,46-60,Female,Intermediate,22,29,19,33,23,40,45,3,0,B,17,20,0,2,7,D
40039,40040,46-60,Female,Intermediate,34,20,21,52,56,20,99,4,1,C,18,10,13,0,1,D
29354,29355,46-60,Female,Intermediate,43,7,16,91,51,0,32,6,2,A,18,1,22,16,1,D
40189,40190,46-60,Female,Intermediate,43,14,16,31,78,12,93,6,1,C,11,13,18,9,27,D
29262,29263,46-60,Female,Intermediate,3,24,5,70,49,56,18,4,3,B,3,18,0,6,3,D
29263,29264,46-60,Female,Intermediate,36,13,11,46,75,68,77,4,2,B,13,17,27,8,9,R
40154,40155,46-60,Female,Intermediate,23,23,17,66,59,9,39,1,3,C,14,14,32,0,20,D
40204,40205,46-60,Female,Intermediate,12,2,22,12,23,92,44,8,4,C,16,18,48,8,8,R
40214,40215,46-60,Female,Intermediate,11,11,0,39,73,17,48,10,0,B,0,19,8,8,29,D
40220,40221,46-60,Female,Intermediate,26,23,18,29,70,53,8,4,3,C,12,20,15,13,24,R
40132,40133,46-60,Female,Intermediate,18,21,18,95,73,43,8,6,3,B,10,16,28,19,0,R
48228,48229,46-60,Female,Intermediate,41,10,23,17,40,0,51,7,4,C,3,32,17,4,23,R
25096,25097,46-60,Female,Intermediate,10,18,14,82,25,73,10,0,1,C,10,8,8,1,18,D
40098,40099,46-60,Female,Intermediate,39,17,4,51,25,5,77,5,4,C,4,15,22,15,23,R
48115,48116,46-60,Female,Intermediate,50,7,18,2,35,62,94,7,1,B,3,21,50,4,0,R
48251,48252,46-60,Female,Intermediate,1,15,14,73,36,70,15,4,1,C,9,21,36,0,20,R
25101,25102,46-60,Female,Intermediate,37,1,17,33,27,4,69,8,0,C,7,12,20,6,24,D
25085,25086,46-60,Female,Intermediate,45,3,4,65,28,15,0,0,2,B,1,15,43,10,30,D
48257,48258,46-60,Female,Intermediate,49,19,8,56,65,62,25,5,0,C,1,15,21,0,29,D
48094,48095,46-60,Female,Intermediate,49,1,16,15,44,17,66,5,4,B,11,23,24,13,10,R
40060,40061,46-60,Female,Intermediate,21,10,24,19,11,42,69,2,3,C,4,9,6,11,19,R
29399,29400,46-60,Female,Intermediate,23,2,16,36,81,5,29,4,1,A,18,16,17,14,13,R
48319,48320,46-60,Female,Intermediate,41,7,21,2,53,52,11,9,2,A,1,19,0,15,22,R
39922,39923,46-60,Female,Intermediate,37,3,19,49,34,82,43,6,1,B,16,8,27,2,0,D
39791,39792,46-60,Female,Intermediate,42,25,22,42,61,80,43,2,0,C,4,30,32,7,4,D
48407,48408,46-60,Female,Intermediate,15,15,9,8,10,95,19,0,1,A,16,3,3,13,17,D
40371,40372,46-60,Female,Intermediate,20,16,6,66,54,21,91,4,2,A,5,33,41,5,30,D
48413,48414,46-60,Female,Intermediate,29,2,12,82,61,67,10,10,1,A,17,24,17,1,17,R
40392,40393,46-60,Female,Intermediate,43,30,25,64,59,58,7,6,0,B,4,19,33,17,9,D
47911,47912,46-60,Female,Intermediate,38,6,21,36,52,56,30,10,4,B,3,7,44,4,6,R
24996,24997,46-60,Female,Intermediate,1,11,6,97,76,81,30,0,4,C,5,27,22,2,3,D
48439,48440,46-60,Female,Intermediate,6,22,20,92,71,1,5,6,4,B,9,25,39,0,6,R
47889,47890,46-60,Female,Intermediate,41,11,9,1,63,77,46,0,2,A,18,0,39,15,23,D
25195,25196,46-60,Female,Intermediate,19,14,18,25,7,18,52,10,3,C,16,7,50,12,0,D
48454,48455,46-60,Female,Intermediate,37,29,21,76,14,38,90,4,0,A,0,23,33,12,24,D
29494,29495,46-60,Female,Intermediate,9,12,8,29,51,48,65,8,1,C,12,30,15,16,9,R
25210,25211,46-60,Female,Intermediate,36,7,5,69,65,4,81,5,4,C,17,12,28,8,8,D
39674,39675,46-60,Female,Intermediate,17,3,24,6,38,32,13,4,0,C,1,6,37,19,15,D
39642,39643,46-60,Female,Intermediate,39,2,10,45,19,32,22,2,1,B,1,25,9,18,11,R
48465,48466,46-60,Female,Intermediate,0,15,1,40,59,69,48,6,4,C,1,27,15,16,8,D
29495,29496,46-60,Female,Intermediate,4,2,2,61,82,59,32,4,4,A,18,6,29,5,14,D
24998,24999,46-60,Female,Intermediate,10,9,24,24,79,54,54,5,4,A,14,24,50,10,21,D
40348,40349,46-60,Female,Intermediate,35,2,5,42,28,73,64,4,1,A,16,27,40,7,26,R
39814,39815,46-60,Female,Intermediate,18,18,10,50,96,40,57,4,2,A,0,32,46,8,10,R
39818,39819,46-60,Female,Intermediate,49,24,19,73,8,28,54,8,1,A,8,29,29,5,4,R
39918,39919,46-60,Female,Intermediate,14,11,24,87,47,38,30,10,1,C,5,12,14,4,1,D
29195,29196,46-60,Female,Intermediate,47,20,19,80,20,68,51,5,1,A,0,23,22,18,27,R
29416,29417,46-60,Female,Intermediate,13,2,1,91,59,60,3,10,4,C,14,26,23,12,12,D
29425,29426,46-60,Female,Intermediate,38,23,22,100,86,100,29,4,2,A,18,4,10,6,3,D
40299,40300,46-60,Female,Intermediate,37,16,3,34,71,62,56,4,4,C,7,31,12,3,26,D
40302,40303,46-60,Female,Intermediate,35,13,15,62,55,42,35,5,4,A,13,12,1,14,18,R
40307,40308,46-60,Female,Intermediate,47,17,20,36,19,46,90,9,1,B,17,35,38,9,17,R
29426,29427,46-60,Female,Intermediate,45,27,6,23,21,19,94,7,0,A,18,18,3,3,4,R
24842,24843,46-60,Female,Intermediate,35,15,13,80,12,81,2,0,2,A,1,20,25,8,5,R
48358,48359,46-60,Female,Intermediate,4,6,14,12,54,31,84,10,2,B,18,33,47,1,29,D
29441,29442,46-60,Female,Intermediate,13,1,3,8,73,47,71,1,2,A,18,15,27,12,16,R
47978,47979,46-60,Female,Intermediate,25,16,25,52,98,84,51,3,4,B,11,0,40,8,2,D
40332,40333,46-60,Female,Intermediate,7,23,6,54,18,95,20,3,0,A,4,7,18,7,9,R
39827,39828,46-60,Female,Intermediate,6,12,20,95,10,31,3,4,3,B,3,7,2,4,27,D
25026,25027,46-60,Female,Intermediate,18,3,16,46,77,12,21,8,4,B,11,32,4,15,9,R
47970,47971,46-60,Female,Intermediate,13,15,11,30,87,56,53,8,1,C,16,10,50,19,18,R
39823,39824,46-60,Female,Intermediate,30,15,13,29,37,68,16,8,1,C,15,2,5,20,7,R
25008,25009,46-60,Female,Intermediate,41,19,25,6,46,3,49,4,0,C,6,34,3,3,5,R
39875,39876,46-60,Female,Intermediate,28,13,6,88,78,83,79,0,3,B,2,31,28,17,19,R
38104,38105,46-60,Female,Intermediate,8,17,21,50,62,61,17,9,4,B,10,17,33,19,25,D
40751,40752,46-60,Female,Intermediate,17,15,13,71,91,41,36,4,4,C,10,21,2,6,12,R
39117,39118,46-60,Female,Intermediate,22,1,19,22,65,73,25,9,0,A,13,1,23,11,20,D
47279,47280,46-60,Female,Intermediate,1,5,23,21,92,20,29,7,1,A,7,18,43,0,28,R
30004,30005,46-60,Female,Intermediate,13,23,2,98,74,1,16,3,4,B,2,11,7,13,7,R
25645,25646,46-60,Female,Intermediate,3,10,5,53,98,31,70,10,0,A,10,5,40,9,7,R
41069,41070,46-60,Female,Intermediate,31,14,8,40,66,4,78,1,0,B,15,21,14,18,7,R
41086,41087,46-60,Female,Intermediate,38,26,7,5,16,74,48,8,1,B,18,17,21,10,19,D
38381,38382,46-60,Female,Intermediate,31,20,19,74,91,45,63,9,0,A,12,31,29,13,1,D
38379,38380,46-60,Female,Intermediate,26,30,2,38,17,81,90,6,3,B,17,14,49,8,20,R
38370,38371,46-60,Female,Intermediate,18,12,16,81,61,16,22,2,1,C,2,10,42,12,20,D
25648,25649,46-60,Female,Intermediate,9,23,3,68,11,49,97,1,1,A,11,35,3,7,17,D
38367,38368,46-60,Female,Intermediate,26,3,16,47,2,71,74,1,1,A,10,1,19,19,25,R
38360,38361,46-60,Female,Intermediate,10,7,25,60,40,92,58,9,1,B,3,24,2,9,23,R
41095,41096,46-60,Female,Intermediate,34,29,8,20,1,45,10,2,4,C,7,5,5,4,29,R
24565,24566,46-60,Female,Intermediate,3,2,22,51,29,72,1,7,1,A,3,9,37,19,16,D
41166,41167,46-60,Female,Intermediate,27,10,6,64,33,59,14,4,2,C,2,30,50,18,18,R
24552,24553,46-60,Female,Intermediate,39,2,13,57,38,72,93,0,3,A,6,10,9,6,10,R
24543,24544,46-60,Female,Intermediate,45,1,8,62,40,69,4,5,2,B,8,3,31,3,16,D
38319,38320,46-60,Female,Intermediate,25,5,0,32,33,14,25,3,3,C,13,21,23,17,19,R
25568,25569,46-60,Female,Intermediate,39,29,9,95,28,46,47,3,2,B,12,13,7,0,19,R
30032,30033,46-60,Female,Intermediate,40,7,23,35,50,81,54,4,3,B,15,6,19,11,2,D
38409,38410,46-60,Female,Intermediate,25,2,2,94,99,45,35,5,2,C,14,14,2,10,24,D
47315,47316,46-60,Female,Intermediate,44,14,0,76,36,49,79,1,1,B,1,22,50,14,28,D
38498,38499,46-60,Female,Intermediate,21,6,6,69,51,70,52,10,3,A,14,8,16,14,7,R
29945,29946,46-60,Female,Intermediate,2,6,1,23,57,31,40,5,3,B,9,13,1,6,18,D
49275,49276,46-60,Female,Intermediate,15,3,9,12,16,0,67,3,4,C,3,6,12,17,0,R
38454,38455,46-60,Female,Intermediate,13,4,2,89,96,100,70,10,2,A,10,3,31,19,2,R
41037,41038,46-60,Female,Intermediate,49,16,22,56,99,33,12,2,0,C,3,8,42,4,17,D
38450,38451,46-60,Female,Intermediate,6,29,8,20,77,32,24,0,0,C,11,34,1,15,3,R
49284,49285,46-60,Female,Intermediate,29,15,20,90,63,42,41,4,2,A,17,0,37,19,8,D
49296,49297,46-60,Female,Intermediate,4,17,14,26,13,65,79,7,0,A,18,11,46,15,24,R
29962,29963,46-60,Female,Intermediate,40,2,23,87,63,37,69,4,2,C,2,9,33,8,20,R
38443,38444,46-60,Female,Intermediate,49,18,3,30,8,57,59,1,2,B,9,34,49,8,8,D
