,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
97089,97090,<18,Male,Intermediate,36,29,0,2,94,71,69,6,1,B,15,13,5,2,10,D
76,77,<18,Male,Intermediate,11,13,25,0,59,66,32,2,1,A,12,34,40,12,24,D
13601,13602,<18,Male,Intermediate,37,23,5,61,49,94,89,4,3,B,6,27,32,2,25,R
2732,2733,<18,Male,Intermediate,40,4,9,55,80,65,56,3,1,A,10,31,11,10,2,R
71465,71466,<18,Male,Intermediate,33,3,23,26,68,40,23,8,3,C,4,14,28,15,5,R
26989,26990,<18,Male,Intermediate,18,21,2,61,6,3,63,4,0,A,0,14,47,15,13,D
26979,26980,<18,Male,Intermediate,44,28,8,58,97,13,50,1,2,C,6,8,1,0,19,D
26970,26971,<18,Male,Intermediate,22,15,13,34,39,13,60,7,0,C,16,24,18,11,6,R
12736,12737,<18,Male,Intermediate,6,9,0,18,50,73,37,7,1,A,11,3,23,18,26,R
94263,94264,<18,Male,Intermediate,22,16,9,62,91,78,73,5,0,B,13,7,21,6,17,R
15742,15743,<18,Male,Intermediate,6,12,4,19,86,24,16,3,1,B,7,13,2,9,26,R
13588,13589,<18,Male,Intermediate,49,0,25,71,29,96,59,1,1,A,11,3,38,5,18,D
460,461,<18,Male,Intermediate,13,29,24,50,85,59,44,9,2,B,5,24,19,19,15,D
3604,3605,<18,Male,Intermediate,34,12,17,44,78,2,24,7,0,C,13,24,7,7,17,D
17899,17900,<18,Male,Intermediate,8,8,19,61,67,27,76,7,1,C,1,13,50,20,4,D
27066,27067,<18,Male,Intermediate,11,27,13,66,43,89,50,10,2,A,2,19,40,9,22,R
16377,16378,<18,Male,Intermediate,24,20,4,21,45,25,36,2,4,C,8,16,35,1,28,R
71368,71369,<18,Male,Intermediate,24,20,1,62,38,45,3,4,2,C,2,26,34,11,30,D
99478,99479,<18,Male,Intermediate,37,4,2,8,27,91,76,6,4,B,1,12,21,15,21,R
94253,94254,<18,Male,Intermediate,25,4,22,85,54,81,40,1,2,A,9,1,37,7,1,R
17939,17940,<18,Male,Intermediate,21,22,23,2,62,39,17,1,0,A,4,6,9,11,4,R
12748,12749,<18,Male,Intermediate,8,11,15,7,0,23,33,10,0,B,10,8,49,11,21,R
16354,16355,<18,Male,Intermediate,26,27,17,54,93,53,1,8,3,C,5,2,28,19,4,D
68298,68299,<18,Male,Intermediate,24,19,8,39,59,90,73,0,4,A,18,19,43,17,29,D
82401,82402,<18,Male,Intermediate,48,6,20,100,12,92,17,8,3,B,18,25,11,0,28,D
71392,71393,<18,Male,Intermediate,22,20,24,64,90,44,60,1,3,B,3,4,19,13,13,D
80729,80730,<18,Male,Intermediate,3,4,17,36,56,67,5,7,3,C,15,3,27,2,15,R
68291,68292,<18,Male,Intermediate,15,0,9,70,57,80,20,2,2,B,18,18,0,18,18,R
71395,71396,<18,Male,Intermediate,37,27,18,27,6,80,22,6,1,B,18,35,8,17,6,D
82422,82423,<18,Male,Intermediate,41,0,14,39,12,89,91,2,0,A,12,22,42,13,24,R
2761,2762,<18,Male,Intermediate,25,30,15,9,60,38,54,3,3,C,12,18,43,7,4,D
70884,70885,<18,Male,Intermediate,8,26,2,67,63,62,57,6,2,B,13,1,26,8,14,R
16495,16496,<18,Male,Intermediate,47,25,8,32,95,100,53,2,0,B,7,19,36,12,15,D
80950,80951,<18,Male,Intermediate,25,30,19,96,36,68,58,7,1,B,15,11,43,11,27,D
93861,93862,<18,Male,Intermediate,1,6,4,36,75,52,85,5,4,A,5,1,3,20,17,R
16031,16032,<18,Male,Intermediate,16,18,20,87,54,29,1,3,4,C,16,26,37,1,18,D
69718,69719,<18,Male,Intermediate,9,8,23,92,46,96,37,0,0,A,2,34,32,7,7,R
93685,93686,<18,Male,Intermediate,23,3,11,80,56,8,1,1,4,B,0,27,5,20,2,D
28498,28499,<18,Male,Intermediate,20,20,24,31,25,5,80,10,3,A,8,29,23,15,20,R
69750,69751,<18,Male,Intermediate,39,2,0,86,75,16,45,2,3,B,1,0,15,10,29,R
28480,28481,<18,Male,Intermediate,40,8,3,91,62,68,22,0,4,C,6,12,27,20,15,R
28459,28460,<18,Male,Intermediate,21,12,1,34,44,78,96,7,4,A,16,30,50,0,12,D
28452,28453,<18,Male,Intermediate,5,22,16,30,36,24,5,10,2,B,6,5,15,7,30,D
69772,69773,<18,Male,Intermediate,41,25,18,22,34,10,24,8,2,B,8,34,29,2,14,R
3325,3326,<18,Male,Intermediate,32,13,25,53,86,3,66,5,2,A,9,31,1,1,18,D
99974,99975,<18,Male,Intermediate,38,20,11,37,74,10,72,8,2,B,10,12,5,8,18,R
69780,69781,<18,Male,Intermediate,21,30,3,26,20,42,69,2,0,A,15,3,15,13,15,R
28443,28444,<18,Male,Intermediate,4,29,9,65,78,1,94,0,2,B,10,26,6,2,9,R
69791,69792,<18,Male,Intermediate,45,1,20,52,55,18,36,7,0,B,11,0,6,0,4,D
17279,17280,<18,Male,Intermediate,2,18,25,82,33,78,21,8,0,B,4,2,37,0,21,R
17283,17284,<18,Male,Intermediate,22,20,3,69,53,15,28,3,1,C,8,35,38,19,14,D
282,283,<18,Male,Intermediate,39,4,17,89,35,10,70,3,2,A,16,17,29,13,26,R
15896,15897,<18,Male,Intermediate,3,20,3,39,8,95,82,0,4,A,3,20,31,9,22,D
271,272,<18,Male,Intermediate,44,15,6,28,99,1,52,0,3,B,13,0,21,4,2,D
69691,69692,<18,Male,Intermediate,46,21,0,70,72,71,25,9,3,C,6,32,33,13,12,R
28639,28640,<18,Male,Intermediate,19,7,7,12,79,87,78,2,4,B,0,23,8,15,7,D
16747,16748,<18,Male,Intermediate,17,13,15,61,6,23,33,7,0,C,5,13,12,11,16,D
250,251,<18,Male,Intermediate,28,7,10,9,14,21,95,4,4,B,2,23,3,1,30,D
81473,81474,<18,Male,Intermediate,4,25,6,90,49,73,65,7,2,A,13,15,26,17,7,R
12938,12939,<18,Male,Intermediate,50,9,18,69,84,63,94,8,2,A,13,36,36,7,5,R
17175,17176,<18,Male,Intermediate,50,21,15,18,16,72,84,10,4,B,17,7,9,14,3,R
81924,81925,<18,Male,Intermediate,37,25,18,45,72,13,23,3,4,B,18,8,48,1,23,D
254,255,<18,Male,Intermediate,29,2,22,85,4,42,65,3,1,B,5,3,16,12,22,D
81353,81354,<18,Male,Intermediate,17,13,12,91,20,70,100,10,4,B,4,30,46,9,5,R
81454,81455,<18,Male,Intermediate,40,23,21,17,10,93,67,5,4,B,17,20,14,1,8,R
17218,17219,<18,Male,Intermediate,49,18,23,61,71,50,44,7,3,C,16,3,30,7,24,R
85130,85131,<18,Male,Intermediate,40,9,12,52,66,46,42,2,3,C,3,30,20,2,21,D
69677,69678,<18,Male,Intermediate,38,13,16,96,70,17,27,6,1,C,2,16,13,19,27,R
16744,16745,<18,Male,Intermediate,44,14,9,69,89,59,49,2,2,A,14,16,8,14,17,D
28587,28588,<18,Male,Intermediate,10,14,10,69,45,48,74,10,3,B,18,20,21,3,10,D
28582,28583,<18,Male,Intermediate,21,8,12,58,36,100,63,3,3,A,18,35,18,0,13,R
17220,17221,<18,Male,Intermediate,22,7,4,79,25,41,68,3,0,C,7,4,29,2,24,D
15902,15903,<18,Male,Intermediate,17,7,23,58,82,65,0,9,2,A,14,31,17,11,8,R
17208,17209,<18,Male,Intermediate,1,11,3,76,41,85,83,5,2,A,16,7,30,18,12,R
81951,81952,<18,Male,Intermediate,25,30,24,64,22,60,76,3,3,A,4,9,27,14,26,R
16719,16720,<18,Male,Intermediate,47,28,10,37,72,61,45,5,3,B,15,19,2,8,29,R
3131,3132,<18,Male,Intermediate,0,17,24,99,97,14,67,7,2,C,15,32,13,16,10,D
3346,3347,<18,Male,Intermediate,5,16,5,28,65,32,47,7,2,B,17,9,0,0,3,D
81981,81982,<18,Male,Intermediate,22,2,18,53,37,89,18,2,3,C,8,25,44,19,25,D
69922,69923,<18,Male,Intermediate,22,10,3,8,76,18,79,10,3,B,5,36,38,3,28,R
69924,69925,<18,Male,Intermediate,38,5,9,49,64,29,20,8,0,C,9,30,26,17,23,D
93682,93683,<18,Male,Intermediate,9,5,8,55,85,10,84,2,0,B,6,11,37,15,5,D
85049,85050,<18,Male,Intermediate,32,22,23,93,74,15,46,0,3,A,2,11,8,13,10,D
82674,82675,<18,Male,Intermediate,15,4,16,21,93,82,94,10,2,B,16,11,29,17,23,D
93679,93680,<18,Male,Intermediate,47,11,3,13,83,21,23,1,2,C,3,24,42,14,17,D
68965,68966,<18,Male,Intermediate,33,11,25,51,18,72,48,7,3,B,5,16,10,7,12,R
16060,16061,<18,Male,Intermediate,46,15,4,77,70,92,80,8,0,B,8,24,6,18,13,R
29478,29479,<18,Male,Intermediate,25,4,13,18,76,19,45,3,1,C,18,20,24,11,7,R
69935,69936,<18,Male,Intermediate,17,25,15,98,46,82,70,0,0,A,12,29,45,5,22,D
69940,69941,<18,Male,Intermediate,1,12,5,0,97,87,27,2,0,A,3,16,28,16,22,D
69951,69952,<18,Male,Intermediate,3,13,24,39,93,0,28,10,1,A,8,26,43,14,17,D
93955,93956,<18,Male,Intermediate,26,21,5,94,21,100,3,0,3,A,18,24,0,7,4,R
16669,16670,<18,Male,Intermediate,22,15,3,27,32,65,72,4,1,B,14,25,1,0,17,R
17328,17329,<18,Male,Intermediate,9,29,20,62,78,89,93,6,2,B,16,1,12,0,22,R
69965,69966,<18,Male,Intermediate,23,30,13,84,7,84,34,0,0,C,14,0,14,19,28,D
81268,81269,<18,Male,Intermediate,19,5,2,64,92,23,60,2,3,C,6,21,27,11,26,R
29308,29309,<18,Male,Intermediate,0,28,24,13,96,2,61,0,4,A,6,2,23,16,17,D
69893,69894,<18,Male,Intermediate,8,21,6,83,13,88,18,10,1,B,18,11,49,5,16,R
96417,96418,<18,Male,Intermediate,2,3,5,80,55,37,49,9,3,B,13,5,33,17,10,R
28414,28415,<18,Male,Intermediate,25,9,18,14,22,15,89,9,0,A,9,1,31,11,21,D
69820,69821,<18,Male,Intermediate,4,11,17,14,55,17,11,1,0,C,8,1,15,19,25,R
17290,17291,<18,Male,Intermediate,44,5,15,48,30,43,98,2,2,C,18,17,5,16,0,R
28408,28409,<18,Male,Intermediate,42,14,20,22,7,85,35,1,2,A,5,17,46,7,17,D
81964,81965,<18,Male,Intermediate,50,9,2,50,9,17,32,8,3,B,16,18,41,20,20,R
299,300,<18,Male,Intermediate,13,28,0,36,97,98,28,8,3,A,14,22,23,7,13,D
81330,81331,<18,Male,Intermediate,31,13,17,33,31,32,45,7,4,A,13,25,15,13,22,R
29424,29425,<18,Male,Intermediate,25,2,4,53,39,42,12,2,4,B,2,3,27,7,19,D
93922,93923,<18,Male,Intermediate,4,3,10,49,41,66,20,1,4,C,16,28,43,9,3,R
81324,81325,<18,Male,Intermediate,36,28,8,36,15,28,90,3,2,C,18,23,32,3,26,R
96299,96300,<18,Male,Intermediate,20,13,25,96,25,59,33,2,1,B,10,8,0,9,14,R
85243,85244,<18,Male,Intermediate,29,0,17,79,26,13,41,6,3,C,2,20,39,11,2,R
81306,81307,<18,Male,Intermediate,18,26,16,15,41,91,21,7,3,C,15,23,30,4,18,R
99407,99408,<18,Male,Intermediate,22,8,0,32,7,42,18,4,4,C,9,18,23,2,2,R
29446,29447,<18,Male,Intermediate,24,15,9,55,19,13,12,6,2,A,4,14,6,17,18,R
29450,29451,<18,Male,Intermediate,11,22,12,87,53,35,39,8,0,C,16,15,49,16,4,D
69882,69883,<18,Male,Intermediate,1,4,5,47,53,74,66,3,2,B,8,21,9,5,24,R
81300,81301,<18,Male,Intermediate,14,29,24,50,9,60,25,2,2,A,14,1,48,16,9,R
93901,93902,<18,Male,Intermediate,30,26,12,97,26,16,86,2,1,A,0,12,33,17,6,R
13219,13220,<18,Male,Intermediate,25,30,8,21,63,82,28,6,4,A,10,9,0,11,0,D
28674,28675,<18,Male,Intermediate,38,29,20,37,62,96,65,10,4,B,9,14,28,0,4,R
96341,96342,<18,Male,Intermediate,34,4,20,22,77,61,54,10,2,A,3,3,27,19,0,R
29161,29162,<18,Male,Intermediate,30,4,20,12,49,10,20,6,2,C,11,6,40,17,30,R
81665,81666,<18,Male,Intermediate,22,4,23,5,50,93,77,0,1,A,7,18,26,14,1,R
3286,3287,<18,Male,Intermediate,42,30,18,68,26,67,31,4,2,B,18,16,3,10,19,D
69390,69391,<18,Male,Intermediate,23,26,13,66,89,90,86,4,1,A,12,36,41,18,27,D
29012,29013,<18,Male,Intermediate,14,23,23,72,31,57,51,7,4,C,8,0,45,18,30,R
69403,69404,<18,Male,Intermediate,0,13,19,81,22,99,95,1,0,B,12,7,29,3,18,R
69404,69405,<18,Male,Intermediate,27,28,14,30,53,59,66,2,3,A,3,21,43,3,1,D
29178,29179,<18,Male,Intermediate,50,5,19,85,57,98,36,4,2,A,18,27,25,10,3,R
16981,16982,<18,Male,Intermediate,6,2,10,88,83,37,100,1,4,C,12,33,50,10,9,R
69209,69210,<18,Male,Intermediate,16,17,10,24,8,60,53,5,1,B,11,4,45,4,7,R
97221,97222,<18,Male,Intermediate,26,16,8,58,75,32,27,6,2,B,4,36,46,12,13,D
85163,85164,<18,Male,Intermediate,45,17,23,41,18,79,27,5,1,B,0,33,42,5,27,R
85155,85156,<18,Male,Intermediate,20,15,9,70,49,69,61,8,4,A,0,13,8,11,12,D
231,232,<18,Male,Intermediate,40,30,21,6,14,63,81,1,0,C,15,3,30,10,5,D
81818,81819,<18,Male,Intermediate,25,22,12,100,18,10,54,0,3,A,14,30,15,13,22,R
69428,69429,<18,Male,Intermediate,29,3,20,35,50,62,77,9,4,A,18,20,20,3,30,D
81651,81652,<18,Male,Intermediate,7,17,7,10,95,80,56,7,1,B,6,15,34,13,27,D
69242,69243,<18,Male,Intermediate,25,9,17,82,23,65,57,9,2,B,2,12,33,7,8,R
69253,69254,<18,Male,Intermediate,45,21,16,4,25,72,76,1,2,B,7,12,21,6,2,D
85180,85181,<18,Male,Intermediate,46,14,19,48,0,92,0,6,1,C,12,6,24,1,20,R
81803,81804,<18,Male,Intermediate,10,2,0,51,75,55,38,4,1,C,10,25,41,6,16,D
29064,29065,<18,Male,Intermediate,14,11,2,52,75,29,98,4,3,C,7,16,16,0,1,D
81749,81750,<18,Male,Intermediate,37,8,0,88,53,98,2,2,2,B,10,0,26,1,3,D
29090,29091,<18,Male,Intermediate,12,5,23,6,26,63,1,1,2,C,6,17,1,14,13,D
16818,16819,<18,Male,Intermediate,15,26,23,22,73,15,18,10,3,B,2,11,28,2,15,D
96375,96376,<18,Male,Intermediate,38,6,6,97,13,31,84,8,4,B,11,17,44,16,26,D
29093,29094,<18,Male,Intermediate,11,4,7,2,45,38,74,6,4,B,15,7,28,4,12,D
13015,13016,<18,Male,Intermediate,26,24,12,21,44,67,58,7,1,A,7,11,15,3,10,D
69345,69346,<18,Male,Intermediate,10,27,11,49,93,37,88,7,3,C,2,2,44,20,18,D
28978,28979,<18,Male,Intermediate,11,22,8,99,66,30,10,4,1,A,0,4,24,10,0,D
93768,93769,<18,Male,Intermediate,13,10,21,77,28,79,92,0,1,B,11,13,14,18,24,D
3252,3253,<18,Male,Intermediate,40,12,16,2,58,19,41,7,2,B,5,9,27,5,23,D
69296,69297,<18,Male,Intermediate,13,24,22,100,47,86,64,1,4,C,11,20,48,12,10,R
85188,85189,<18,Male,Intermediate,0,20,12,18,40,56,43,1,1,B,12,30,26,18,11,R
16018,16019,<18,Male,Intermediate,3,21,2,0,90,40,23,7,0,C,17,27,18,13,9,R
29037,29038,<18,Male,Intermediate,19,18,25,83,49,39,53,8,1,C,11,1,36,15,16,D
81723,81724,<18,Male,Intermediate,23,9,14,40,38,69,82,1,1,A,10,34,37,19,8,D
69374,69375,<18,Male,Intermediate,21,9,1,39,28,40,88,6,2,B,2,15,45,8,21,D
3236,3237,<18,Male,Intermediate,8,22,14,35,33,95,85,0,4,A,16,27,17,0,3,D
29044,29045,<18,Male,Intermediate,38,27,8,51,76,69,99,10,0,B,13,27,13,12,1,D
12994,12995,<18,Male,Intermediate,38,5,2,100,60,86,33,8,1,B,11,17,24,5,20,R
69447,69448,<18,Male,Intermediate,9,30,9,95,45,48,31,2,0,A,13,15,0,7,10,R
28962,28963,<18,Male,Intermediate,18,20,6,29,99,88,85,0,4,A,11,31,43,8,30,D
17116,17117,<18,Male,Intermediate,46,20,11,79,33,85,15,0,4,B,3,3,42,9,24,R
13055,13056,<18,Male,Intermediate,17,2,1,63,36,46,18,2,0,C,14,24,11,2,0,D
85210,85211,<18,Male,Intermediate,50,21,13,12,14,0,94,5,1,B,14,2,3,20,24,D
81545,81546,<18,Male,Intermediate,5,27,12,34,11,67,60,10,0,C,8,5,39,18,23,D
15931,15932,<18,Male,Intermediate,49,0,18,75,46,98,93,4,3,C,12,3,13,13,3,R
16025,16026,<18,Male,Intermediate,11,0,9,63,13,95,16,3,2,A,12,7,41,16,2,R
97218,97219,<18,Male,Intermediate,36,11,24,25,19,7,40,8,3,A,18,13,17,3,6,R
29292,29293,<18,Male,Intermediate,2,4,14,21,16,48,29,1,4,C,7,16,27,18,8,R
17094,17095,<18,Male,Intermediate,30,23,15,68,50,52,49,10,4,B,3,1,43,17,12,D
17123,17124,<18,Male,Intermediate,2,23,24,84,33,40,39,4,2,A,17,9,4,6,14,R
28750,28751,<18,Male,Intermediate,20,18,0,46,17,60,76,8,3,A,17,5,1,5,21,D
28738,28739,<18,Male,Intermediate,48,13,17,49,39,84,71,3,3,A,9,36,8,7,25,R
69609,69610,<18,Male,Intermediate,47,30,6,51,46,94,76,1,0,B,8,23,36,0,9,R
28712,28713,<18,Male,Intermediate,25,17,8,81,53,81,26,2,0,C,13,35,44,2,14,D
93699,93700,<18,Male,Intermediate,25,19,16,26,80,23,65,4,3,C,0,34,20,8,27,D
93838,93839,<18,Male,Intermediate,0,0,4,6,6,80,30,5,1,C,5,35,1,14,29,D
16749,16750,<18,Male,Intermediate,14,24,4,66,37,36,16,7,0,B,12,1,10,9,21,R
81891,81892,<18,Male,Intermediate,18,11,13,14,18,20,2,10,4,B,11,33,0,10,27,D
81525,81526,<18,Male,Intermediate,31,2,13,76,2,3,61,4,4,C,16,36,2,12,24,R
29305,29306,<18,Male,Intermediate,36,24,19,87,82,47,100,9,3,A,14,1,38,15,29,R
16763,16764,<18,Male,Intermediate,21,22,23,3,20,95,16,5,3,C,6,12,4,16,17,R
242,243,<18,Male,Intermediate,22,17,18,53,6,43,9,2,3,A,7,7,1,10,15,R
17003,17004,<18,Male,Intermediate,44,29,12,6,95,84,57,5,4,C,7,7,4,13,12,D
28955,28956,<18,Male,Intermediate,21,3,18,62,79,15,47,2,1,B,0,24,46,3,12,R
29199,29200,<18,Male,Intermediate,4,30,4,20,43,36,17,4,4,B,15,36,30,12,3,R
17026,17027,<18,Male,Intermediate,36,8,1,57,22,69,13,1,1,C,8,36,33,14,6,D
93776,93777,<18,Male,Intermediate,24,6,0,21,87,2,10,2,1,C,15,8,11,1,12,D
16789,16790,<18,Male,Intermediate,23,17,14,96,63,27,84,10,3,B,17,2,31,8,23,D
81624,81625,<18,Male,Intermediate,10,28,6,82,87,7,41,2,3,A,4,28,11,19,30,R
93787,93788,<18,Male,Intermediate,39,26,8,80,60,11,58,0,0,C,14,2,28,1,22,D
12981,12982,<18,Male,Intermediate,18,17,16,5,84,30,4,4,1,A,4,30,37,4,17,D
69201,69202,<18,Male,Intermediate,39,30,19,31,89,44,91,5,2,B,6,35,36,7,27,R
17061,17062,<18,Male,Intermediate,34,0,16,74,77,81,71,8,1,B,2,12,3,12,24,R
28901,28902,<18,Male,Intermediate,17,28,3,86,80,81,88,4,2,B,7,6,16,12,19,R
182,183,<18,Male,Intermediate,18,10,5,7,72,38,75,8,1,C,11,11,45,8,1,D
81843,81844,<18,Male,Intermediate,0,17,16,92,26,43,70,7,3,A,15,35,36,15,24,D
82694,82695,<18,Male,Intermediate,47,28,4,19,13,16,98,2,0,A,13,3,17,18,20,R
180,181,<18,Male,Intermediate,13,6,14,4,87,43,59,1,3,B,12,23,37,0,1,R
12984,12985,<18,Male,Intermediate,8,21,18,92,79,36,28,0,3,C,16,15,15,20,13,D
85151,85152,<18,Male,Intermediate,40,28,13,20,67,22,77,10,1,C,16,11,11,8,22,R
81835,81836,<18,Male,Intermediate,22,11,19,43,63,69,39,10,1,B,13,16,45,7,5,R
70877,70878,<18,Male,Intermediate,37,28,11,52,79,65,92,6,4,B,2,19,37,12,18,R
3364,3365,<18,Male,Intermediate,42,1,22,89,36,100,33,4,4,A,3,7,26,0,30,R
17356,17357,<18,Male,Intermediate,35,17,19,59,7,36,36,0,4,B,18,4,18,8,19,R
97122,97123,<18,Male,Intermediate,50,17,1,90,29,53,34,10,3,B,16,12,6,3,16,R
17465,17466,<18,Male,Intermediate,31,11,0,55,74,9,91,3,4,A,6,35,16,17,20,D
70613,70614,<18,Male,Intermediate,29,12,1,74,39,55,19,0,3,C,4,31,15,19,23,D
82604,82605,<18,Male,Intermediate,35,18,1,47,82,89,28,1,4,B,17,32,47,11,24,D
70626,70627,<18,Male,Intermediate,29,13,21,35,82,72,76,8,1,B,14,15,24,5,4,D
12869,12870,<18,Male,Intermediate,43,27,23,1,37,29,91,1,0,C,7,29,42,11,8,R
13364,13365,<18,Male,Intermediate,25,10,15,75,90,33,39,3,2,C,1,13,34,14,21,R
99963,99964,<18,Male,Intermediate,12,27,4,85,35,3,97,9,3,B,11,29,47,16,3,D
27835,27836,<18,Male,Intermediate,48,4,8,6,14,63,11,10,3,A,9,30,5,10,24,R
70667,70668,<18,Male,Intermediate,34,26,19,1,59,39,29,10,4,C,0,31,1,6,26,D
27811,27812,<18,Male,Intermediate,13,23,12,41,37,95,21,8,4,C,6,13,44,9,12,R
13411,13412,<18,Male,Intermediate,20,25,8,36,97,76,71,10,4,A,8,6,44,8,19,R
68734,68735,<18,Male,Intermediate,39,15,8,39,37,92,20,10,3,A,18,10,36,0,8,R
29739,29740,<18,Male,Intermediate,7,18,3,57,29,49,19,4,1,B,10,6,7,17,16,D
27789,27790,<18,Male,Intermediate,44,25,18,30,86,90,64,9,1,C,17,4,38,9,4,D
70706,70707,<18,Male,Intermediate,49,0,18,29,68,86,21,10,4,B,8,2,15,20,0,R
17474,17475,<18,Male,Intermediate,0,19,5,18,93,31,20,6,0,B,14,4,19,15,13,D
27874,27875,<18,Male,Intermediate,45,22,25,82,66,97,18,7,4,A,2,15,11,14,19,R
332,333,<18,Male,Intermediate,18,5,21,74,92,72,22,0,4,C,12,4,7,12,10,R
68755,68756,<18,Male,Intermediate,45,7,25,15,20,3,85,2,0,A,9,7,44,9,3,D
94055,94056,<18,Male,Intermediate,38,12,22,61,82,45,46,1,0,C,13,21,29,16,20,D
70473,70474,<18,Male,Intermediate,36,12,23,4,3,96,59,6,0,A,5,36,20,5,9,R
70482,70483,<18,Male,Intermediate,36,26,14,92,80,30,89,4,4,C,3,14,34,18,1,R
27914,27915,<18,Male,Intermediate,42,6,14,75,36,51,83,7,1,B,18,30,13,1,22,D
84937,84938,<18,Male,Intermediate,7,21,23,11,3,65,46,4,3,A,14,26,48,10,7,R
17438,17439,<18,Male,Intermediate,44,19,20,23,53,11,100,6,4,A,10,10,42,3,8,D
70519,70520,<18,Male,Intermediate,1,17,4,39,42,5,30,1,1,C,16,7,28,0,24,R
81090,81091,<18,Male,Intermediate,41,15,5,70,36,1,29,5,0,C,16,35,35,1,0,D
93615,93616,<18,Male,Intermediate,10,14,1,29,84,22,99,8,3,A,15,3,32,2,20,D
29760,29761,<18,Male,Intermediate,21,16,15,56,69,0,27,7,4,B,7,25,14,3,7,R
13357,13358,<18,Male,Intermediate,22,11,2,87,22,48,95,5,4,A,17,4,13,13,27,R
2972,2973,<18,Male,Intermediate,16,30,8,39,70,53,71,10,3,B,5,36,44,2,21,R
70547,70548,<18,Male,Intermediate,42,7,19,35,46,49,35,0,3,A,3,36,22,13,28,R
84932,84933,<18,Male,Intermediate,1,28,15,97,7,57,30,6,4,A,2,33,49,2,12,D
96456,96457,<18,Male,Intermediate,49,27,25,76,46,8,93,10,1,B,9,1,29,10,17,R
2971,2972,<18,Male,Intermediate,1,12,20,23,69,58,48,5,3,A,17,31,35,6,6,D
29685,29686,<18,Male,Intermediate,30,23,24,54,72,89,5,6,1,B,6,29,36,12,17,D
27888,27889,<18,Male,Intermediate,1,25,21,27,61,41,94,0,3,C,1,17,30,16,25,R
93611,93612,<18,Male,Intermediate,36,18,7,42,14,30,70,4,4,A,15,15,9,15,6,R
82109,82110,<18,Male,Intermediate,0,11,2,38,59,74,89,4,2,B,5,6,21,18,27,R
17497,17498,<18,Male,Intermediate,25,27,11,72,67,87,27,8,4,B,6,22,48,19,10,D
68707,68708,<18,Male,Intermediate,50,6,13,35,75,70,91,9,0,A,9,1,39,9,13,R
82603,82604,<18,Male,Intermediate,15,23,7,67,17,35,24,4,2,C,8,5,4,10,2,R
84905,84906,<18,Male,Intermediate,25,30,5,9,26,60,84,3,3,A,8,20,16,20,19,R
96467,96468,<18,Male,Intermediate,48,22,16,21,25,15,19,3,1,A,5,13,43,7,24,R
27722,27723,<18,Male,Intermediate,24,15,15,31,38,30,22,6,4,C,5,11,25,4,2,D
93585,93586,<18,Male,Intermediate,14,18,1,93,27,58,95,10,2,B,2,23,38,10,2,R
17550,17551,<18,Male,Intermediate,3,15,19,76,100,63,76,1,1,C,4,22,43,14,9,R
2907,2908,<18,Male,Intermediate,20,11,7,78,25,62,3,5,3,C,2,13,47,16,10,D
27714,27715,<18,Male,Intermediate,16,13,3,48,67,2,65,9,0,C,4,16,31,7,7,R
29845,29846,<18,Male,Intermediate,15,17,0,44,73,86,47,0,2,A,12,18,25,10,19,R
17534,17535,<18,Male,Intermediate,28,28,9,75,74,20,96,7,1,A,7,22,4,19,29,D
93581,93582,<18,Male,Intermediate,36,26,6,98,49,8,38,8,1,A,10,2,5,0,25,D
29869,29870,<18,Male,Intermediate,0,27,1,96,42,67,13,0,1,B,9,15,16,3,30,D
17561,17562,<18,Male,Intermediate,27,30,0,54,89,43,71,6,0,B,7,21,14,16,16,R
99333,99334,<18,Male,Intermediate,22,9,4,24,11,42,73,7,4,B,11,33,48,0,7,D
80970,80971,<18,Male,Intermediate,3,7,10,0,53,23,35,6,0,B,12,34,16,2,21,R
80967,80968,<18,Male,Intermediate,26,11,24,52,7,31,84,7,2,A,13,19,33,8,26,R
80961,80962,<18,Male,Intermediate,50,1,18,82,100,19,35,7,3,A,8,20,48,16,26,R
27661,27662,<18,Male,Intermediate,36,2,0,57,30,9,46,3,3,A,9,10,8,4,1,R
80952,80953,<18,Male,Intermediate,2,14,1,48,21,60,99,5,3,B,0,27,31,12,22,R
70850,70851,<18,Male,Intermediate,34,22,2,33,62,41,16,1,2,C,10,27,0,12,2,D
81117,81118,<18,Male,Intermediate,36,6,9,31,55,63,12,8,2,A,0,28,32,9,8,R
82594,82595,<18,Male,Intermediate,2,21,20,17,91,50,96,3,4,C,8,16,4,2,8,R
29820,29821,<18,Male,Intermediate,0,26,19,61,43,58,54,3,3,B,8,35,50,16,17,D
94099,94100,<18,Male,Intermediate,0,9,16,99,19,96,26,4,0,C,13,8,28,1,8,D
16115,16116,<18,Male,Intermediate,28,0,14,58,33,80,5,2,0,A,3,23,26,10,29,R
81042,81043,<18,Male,Intermediate,5,27,8,65,16,93,6,2,0,C,4,27,32,4,11,D
