,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
83119,83120,<18,Female,Beginner,39,2,6,68,95,6,53,1,1,C,18,31,39,8,21,D
53158,53159,<18,Female,Beginner,4,22,8,23,69,85,27,6,3,B,5,23,42,1,18,R
35704,35705,<18,Female,Beginner,25,7,13,37,88,84,53,1,1,A,5,2,1,14,12,R
64243,64244,<18,Female,Beginner,25,8,17,78,3,36,63,5,0,B,16,9,47,7,15,D
35579,35580,<18,Female,Beginner,29,29,16,74,78,83,14,1,2,B,8,19,16,19,22,D
64371,64372,<18,Female,Beginner,4,3,21,14,76,36,52,0,1,C,17,35,40,10,24,D
35609,35610,<18,Female,Beginner,41,12,14,25,35,61,21,5,2,B,11,0,50,19,0,R
35613,35614,<18,Female,Beginner,47,12,25,100,99,69,28,2,1,A,10,20,20,4,23,R
35630,35631,<18,Female,Beginner,34,11,6,80,73,1,31,0,0,B,4,28,43,14,18,R
35636,35637,<18,Female,Beginner,41,16,11,33,34,7,98,7,1,B,12,20,22,12,14,D
31308,31309,<18,Female,Beginner,46,20,0,73,54,97,40,8,4,C,7,13,17,3,15,R
27022,27023,<18,Female,Beginner,6,7,15,40,3,54,65,7,0,A,12,30,42,10,9,R
64918,64919,<18,Female,Beginner,1,28,9,20,89,67,86,7,4,A,2,6,1,13,1,R
27054,27055,<18,Female,Beginner,18,13,4,46,50,78,81,6,0,C,13,28,2,1,30,R
27084,27085,<18,Female,Beginner,25,20,2,2,62,10,1,8,0,C,15,30,24,13,7,D
26977,26978,<18,Female,Beginner,29,30,21,9,30,73,37,7,2,C,13,18,36,10,16,R
64851,64852,<18,Female,Beginner,7,30,1,80,94,44,90,10,3,C,18,0,10,1,15,D
35703,35704,<18,Female,Beginner,50,26,18,74,81,62,83,9,0,C,7,31,25,13,5,R
64256,64257,<18,Female,Beginner,9,19,16,86,69,31,24,2,3,A,3,10,22,4,17,R
35687,35688,<18,Female,Beginner,49,1,9,62,62,65,49,0,1,B,5,4,13,12,13,D
64260,64261,<18,Female,Beginner,16,4,4,61,80,21,24,7,0,B,10,21,50,10,11,R
36019,36020,<18,Female,Beginner,6,4,20,70,14,62,79,2,0,B,15,21,49,20,19,R
64487,64488,<18,Female,Beginner,43,19,13,48,95,40,15,0,1,C,7,1,44,15,15,D
36039,36040,<18,Female,Beginner,27,14,3,28,75,92,9,4,0,A,12,36,6,2,25,D
35754,35755,<18,Female,Beginner,43,15,24,63,40,64,3,2,3,A,17,21,23,2,23,D
35516,35517,<18,Female,Beginner,45,9,17,65,1,89,45,3,2,B,0,6,8,19,27,R
64602,64603,<18,Female,Beginner,24,4,11,72,17,95,46,0,1,C,10,34,18,6,3,D
35531,35532,<18,Female,Beginner,1,20,2,69,7,4,48,4,2,C,15,6,23,20,26,D
64850,64851,<18,Female,Beginner,45,17,15,66,19,55,5,9,2,C,11,9,11,0,25,D
35553,35554,<18,Female,Beginner,27,7,0,77,11,28,33,8,2,C,9,15,30,14,22,R
35493,35494,<18,Female,Beginner,5,5,19,29,13,1,44,7,3,A,2,13,48,1,30,R
35422,35423,<18,Female,Beginner,17,17,24,58,4,67,32,6,0,B,4,35,19,9,10,R
35396,35397,<18,Female,Beginner,39,19,24,51,86,71,42,2,0,B,3,15,8,3,11,R
35428,35429,<18,Female,Beginner,16,0,25,82,91,55,75,8,2,A,5,20,38,1,15,R
35455,35456,<18,Female,Beginner,8,26,25,27,52,4,58,8,4,A,16,32,27,14,12,R
64269,64270,<18,Female,Beginner,42,18,20,88,78,43,76,5,3,B,14,33,43,2,3,D
64265,64266,<18,Female,Beginner,26,30,25,16,52,50,14,8,0,C,8,36,41,11,14,R
64598,64599,<18,Female,Beginner,26,21,18,68,29,87,81,6,4,A,6,35,45,19,8,R
64555,64556,<18,Female,Beginner,50,0,12,3,50,2,9,4,3,A,8,32,42,2,15,R
26945,26946,<18,Female,Beginner,41,0,24,2,95,11,25,5,2,B,4,22,8,15,12,D
26972,26973,<18,Female,Beginner,48,21,13,74,55,21,48,0,2,B,2,32,34,12,15,R
26638,26639,<18,Female,Beginner,12,26,9,92,76,24,94,2,1,B,15,8,12,12,10,R
73221,73222,<18,Female,Beginner,42,30,14,92,63,99,7,0,0,A,17,18,0,8,17,R
73198,73199,<18,Female,Beginner,8,24,1,58,2,30,1,4,1,B,16,4,15,16,26,R
73191,73192,<18,Female,Beginner,49,29,24,64,66,48,20,3,3,A,9,26,40,15,29,D
26764,26765,<18,Female,Beginner,1,23,16,21,45,26,34,0,3,B,11,29,1,13,30,R
73182,73183,<18,Female,Beginner,50,8,14,61,9,55,95,6,1,B,1,17,21,7,20,R
26865,26866,<18,Female,Beginner,7,3,13,99,47,22,98,3,4,A,3,7,43,17,8,D
26883,26884,<18,Female,Beginner,22,9,24,52,34,4,98,6,0,A,14,2,2,1,8,R
73339,73340,<18,Female,Beginner,34,23,15,98,82,66,49,1,1,C,1,10,22,9,22,D
73334,73335,<18,Female,Beginner,44,20,16,66,100,13,1,7,3,C,2,29,27,6,1,D
26896,26897,<18,Female,Beginner,26,27,10,74,37,0,62,5,0,B,2,15,19,12,16,D
26900,26901,<18,Female,Beginner,2,28,24,39,8,18,34,3,1,B,17,6,22,13,4,R
26903,26904,<18,Female,Beginner,42,20,15,68,40,82,20,7,0,A,5,10,8,9,7,D
73332,73333,<18,Female,Beginner,7,12,12,22,49,15,30,6,2,B,9,26,36,6,8,R
73321,73322,<18,Female,Beginner,5,22,4,35,18,9,14,1,2,B,8,10,45,8,8,R
26624,26625,<18,Female,Beginner,38,16,4,75,49,29,12,1,0,C,2,0,48,0,21,R
26614,26615,<18,Female,Beginner,27,17,6,15,97,61,34,10,4,A,1,19,10,8,21,R
26605,26606,<18,Female,Beginner,17,3,9,64,59,15,34,9,4,A,3,24,28,9,30,D
73259,73260,<18,Female,Beginner,10,12,14,85,31,42,17,9,4,A,2,4,8,17,27,R
26991,26992,<18,Female,Beginner,9,26,11,76,100,90,78,4,2,B,7,7,21,14,14,D
26998,26999,<18,Female,Beginner,8,16,17,31,2,86,28,4,3,A,17,9,42,18,3,D
27122,27123,<18,Female,Beginner,19,19,6,12,9,89,56,7,0,C,12,20,13,7,2,R
65018,65019,<18,Female,Beginner,0,7,7,45,47,93,96,10,2,B,7,9,12,5,4,D
64962,64963,<18,Female,Beginner,36,8,8,90,61,25,74,3,1,A,18,22,37,14,28,D
64960,64961,<18,Female,Beginner,8,14,22,1,63,5,17,5,4,C,6,18,5,4,20,R
64959,64960,<18,Female,Beginner,35,1,2,41,83,17,8,2,3,A,4,9,22,16,1,R
64829,64830,<18,Female,Beginner,3,26,19,94,8,75,35,0,3,C,9,19,46,19,11,R
64708,64709,<18,Female,Beginner,40,25,4,18,83,50,97,2,1,B,15,36,12,3,28,R
27314,27315,<18,Female,Beginner,8,11,11,67,61,24,28,0,4,C,15,22,28,1,1,R
27158,27159,<18,Female,Beginner,20,6,25,34,85,78,23,3,2,A,0,28,1,3,30,R
27159,27160,<18,Female,Beginner,41,15,0,42,60,80,93,8,2,B,8,36,26,2,9,R
27181,27182,<18,Female,Beginner,48,1,20,0,7,98,26,2,2,A,10,14,29,5,5,D
64797,64798,<18,Female,Beginner,43,8,5,45,87,8,20,3,3,A,16,18,28,11,11,R
64793,64794,<18,Female,Beginner,20,14,13,58,78,23,24,9,3,C,17,30,48,20,13,R
64790,64791,<18,Female,Beginner,45,19,5,38,5,33,5,10,2,B,4,1,50,1,6,R
64687,64688,<18,Female,Beginner,32,7,11,32,98,92,29,4,0,B,8,9,19,16,18,D
36041,36042,<18,Female,Beginner,41,11,6,62,36,55,10,9,0,A,12,23,34,13,0,R
65598,65599,<18,Female,Beginner,24,16,9,49,26,92,85,6,2,A,18,13,49,14,5,R
65601,65602,<18,Female,Beginner,36,19,6,42,72,100,1,8,0,A,13,24,39,11,16,R
35014,35015,<18,Female,Beginner,26,11,22,20,85,96,77,8,1,C,8,14,29,14,6,D
63280,63281,<18,Female,Beginner,26,16,8,30,67,5,15,4,0,C,9,19,47,0,18,R
63226,63227,<18,Female,Beginner,21,5,22,64,79,22,7,2,2,A,3,32,27,12,18,D
35339,35340,<18,Female,Beginner,49,28,16,19,50,81,94,6,1,C,5,20,50,19,25,R
64217,64218,<18,Female,Beginner,44,27,17,11,69,66,9,2,2,C,4,19,28,10,16,R
65271,65272,<18,Female,Beginner,12,24,6,27,21,66,2,2,1,A,2,13,7,4,24,R
35202,35203,<18,Female,Beginner,23,5,2,16,12,87,59,4,4,B,15,15,1,18,11,R
35256,35257,<18,Female,Beginner,30,6,25,32,59,5,68,6,1,B,2,34,38,10,5,R
65445,65446,<18,Female,Beginner,1,2,20,85,7,3,10,8,1,C,13,12,35,16,7,R
35246,35247,<18,Female,Beginner,10,18,4,57,7,80,80,5,1,A,2,21,32,20,26,D
65441,65442,<18,Female,Beginner,22,7,25,4,96,44,64,10,0,A,7,14,2,15,8,D
34746,34747,<18,Female,Beginner,42,2,23,71,87,75,87,0,0,A,16,3,24,0,7,D
65395,65396,<18,Female,Beginner,21,13,0,76,55,9,67,7,4,A,16,35,24,2,1,D
65369,65370,<18,Female,Beginner,29,0,11,82,20,55,16,9,2,C,9,29,19,13,7,R
65116,65117,<18,Female,Beginner,27,9,18,96,34,33,17,7,1,B,0,23,13,4,4,R
63296,63297,<18,Female,Beginner,17,5,9,74,48,97,26,3,2,C,11,3,12,5,8,R
63152,63153,<18,Female,Beginner,46,23,15,59,32,38,29,6,3,A,5,14,29,10,13,D
63170,63171,<18,Female,Beginner,34,1,7,32,17,2,34,0,2,B,11,9,15,15,15,R
34943,34944,<18,Female,Beginner,47,13,8,98,2,25,88,7,1,A,0,18,37,18,9,R
37183,37184,<18,Female,Beginner,36,6,7,53,91,19,30,3,0,B,1,35,44,6,10,R
37370,37371,<18,Female,Beginner,46,29,11,1,48,31,75,0,2,C,6,24,16,8,17,D
63364,63365,<18,Female,Beginner,11,16,18,44,72,57,77,9,0,B,15,26,14,7,17,R
37314,37315,<18,Female,Beginner,35,21,14,2,45,2,93,10,3,A,3,4,36,10,18,D
63324,63325,<18,Female,Beginner,43,0,5,97,58,11,62,9,1,C,2,4,14,18,0,D
37318,37319,<18,Female,Beginner,1,24,1,78,49,92,29,4,4,A,17,1,37,11,29,R
63398,63399,<18,Female,Beginner,43,16,14,88,3,57,91,1,4,A,8,11,40,8,1,R
34681,34682,<18,Female,Beginner,14,10,13,60,59,45,53,2,3,B,3,19,41,19,29,R
63445,63446,<18,Female,Beginner,16,3,10,97,4,43,89,8,3,A,2,13,6,2,11,R
37268,37269,<18,Female,Beginner,47,30,10,67,41,86,60,10,0,C,6,24,27,3,5,R
37269,37270,<18,Female,Beginner,19,2,15,50,11,35,71,8,0,C,7,26,18,19,9,R
63413,63414,<18,Female,Beginner,17,24,17,38,31,46,61,8,2,A,8,0,36,10,18,R
35064,35065,<18,Female,Beginner,4,3,1,57,81,9,39,4,4,A,1,21,39,20,20,R
35104,35105,<18,Female,Beginner,45,19,4,12,59,45,86,0,2,C,8,8,22,1,12,D
63402,63403,<18,Female,Beginner,29,1,4,16,36,60,13,0,1,C,5,20,7,17,9,D
63173,63174,<18,Female,Beginner,42,24,12,93,31,99,83,8,4,B,12,30,19,4,25,D
63426,63427,<18,Female,Beginner,29,0,4,81,71,76,91,9,1,C,2,10,45,7,7,R
65135,65136,<18,Female,Beginner,11,4,15,74,64,90,96,3,4,B,5,0,43,20,5,R
65227,65228,<18,Female,Beginner,10,23,14,25,94,1,18,3,4,C,5,22,42,8,5,D
34583,34584,<18,Female,Beginner,8,2,5,28,15,33,62,4,2,A,15,12,24,9,7,R
65859,65860,<18,Female,Beginner,11,28,11,57,6,58,61,8,2,A,10,36,38,17,6,R
36145,36146,<18,Female,Beginner,28,16,17,36,37,50,100,5,2,C,4,32,34,9,9,R
35853,35854,<18,Female,Beginner,8,15,6,47,90,18,14,4,0,C,5,16,43,17,13,R
35878,35879,<18,Female,Beginner,3,14,11,59,14,40,36,10,2,B,5,21,42,14,28,R
35892,35893,<18,Female,Beginner,48,5,1,40,24,29,94,3,3,B,18,0,8,20,20,R
65802,65803,<18,Female,Beginner,17,23,18,17,41,16,15,6,3,C,6,33,37,17,0,D
35766,35767,<18,Female,Beginner,13,7,21,41,57,91,79,7,0,A,10,18,25,15,24,D
34814,34815,<18,Female,Beginner,32,14,24,65,0,27,77,1,1,A,0,18,7,19,16,R
35775,35776,<18,Female,Beginner,32,5,15,7,81,65,49,0,2,C,6,36,21,7,18,R
35830,35831,<18,Female,Beginner,37,16,18,6,83,21,89,7,3,B,4,19,20,8,0,R
65570,65571,<18,Female,Beginner,26,17,17,23,32,13,90,6,4,C,1,35,49,20,20,D
65633,65634,<18,Female,Beginner,21,7,9,56,84,87,26,0,2,B,4,25,26,9,16,R
36097,36098,<18,Female,Beginner,0,30,21,47,42,13,10,8,2,B,15,33,42,5,22,D
65608,65609,<18,Female,Beginner,28,5,5,24,27,69,20,8,4,C,4,8,4,11,12,D
65605,65606,<18,Female,Beginner,23,19,7,7,44,55,6,2,2,B,1,27,11,20,30,D
36126,36127,<18,Female,Beginner,7,7,18,1,15,67,100,1,4,A,10,10,17,12,14,D
35803,35804,<18,Female,Beginner,5,17,1,13,95,52,76,5,3,B,6,15,46,3,21,D
26789,26790,<18,Female,Beginner,37,21,2,71,56,25,45,10,1,C,12,1,8,5,22,R
65872,65873,<18,Female,Beginner,43,24,7,37,71,28,35,1,1,C,16,36,4,1,30,R
65881,65882,<18,Female,Beginner,39,14,21,8,70,16,73,3,3,A,14,22,23,3,10,D
34587,34588,<18,Female,Beginner,27,11,25,77,61,26,20,8,4,A,11,4,3,19,8,D
65162,65163,<18,Female,Beginner,32,20,19,61,12,10,73,2,0,B,0,6,33,3,1,D
34618,34619,<18,Female,Beginner,27,9,5,85,58,10,88,7,2,C,6,27,32,4,20,R
65740,65741,<18,Female,Beginner,31,27,11,27,54,87,58,8,1,A,12,17,11,13,19,R
34858,34859,<18,Female,Beginner,41,6,2,63,39,35,19,3,1,A,15,9,22,11,22,D
34876,34877,<18,Female,Beginner,10,12,18,4,72,98,25,10,3,A,0,2,14,11,18,R
65693,65694,<18,Female,Beginner,49,19,12,62,81,79,3,2,4,B,18,21,47,3,24,D
34810,34811,<18,Female,Beginner,14,9,24,69,15,63,99,3,2,C,10,27,18,14,5,R
34886,34887,<18,Female,Beginner,17,23,9,85,32,29,29,6,0,B,16,23,4,20,14,R
34902,34903,<18,Female,Beginner,8,11,20,75,56,11,7,8,0,B,5,15,3,14,19,R
34916,34917,<18,Female,Beginner,23,30,9,44,51,45,19,1,0,A,18,28,38,11,29,R
34764,34765,<18,Female,Beginner,31,7,22,19,10,54,75,9,0,C,17,10,34,10,12,D
34767,34768,<18,Female,Beginner,18,29,2,88,56,31,60,10,2,B,8,24,47,2,23,R
65765,65766,<18,Female,Beginner,21,20,3,67,68,24,42,10,1,B,5,28,14,13,17,R
65769,65770,<18,Female,Beginner,44,13,3,5,79,5,79,3,4,A,14,14,21,14,30,D
34789,34790,<18,Female,Beginner,33,11,16,87,31,44,33,0,0,B,0,5,9,13,5,D
65692,65693,<18,Female,Beginner,6,13,19,1,78,53,22,4,2,C,2,27,9,9,1,R
37078,37079,<18,Female,Beginner,17,8,24,77,9,23,19,1,2,B,16,30,17,4,19,R
26809,26810,<18,Female,Beginner,16,11,24,45,30,86,5,5,4,B,1,33,25,11,28,R
72994,72995,<18,Female,Beginner,12,9,17,4,66,78,0,0,0,C,10,13,49,2,3,D
25288,25289,<18,Female,Beginner,0,25,18,28,48,19,10,7,0,B,11,14,25,6,20,D
74689,74690,<18,Female,Beginner,24,22,8,64,65,69,9,6,0,A,16,13,15,15,5,R
25296,25297,<18,Female,Beginner,39,22,23,47,3,46,85,7,2,A,2,3,8,5,19,D
74673,74674,<18,Female,Beginner,2,26,14,92,88,23,0,6,0,B,2,24,20,12,7,D
25331,25332,<18,Female,Beginner,13,14,0,45,65,7,56,2,1,B,4,20,46,8,9,D
25351,25352,<18,Female,Beginner,49,24,25,24,83,19,34,3,4,C,12,14,0,10,14,R
26587,26588,<18,Female,Beginner,36,15,5,34,18,29,80,2,0,B,15,16,47,5,13,R
74770,74771,<18,Female,Beginner,43,23,7,93,6,15,62,5,4,A,6,16,8,8,17,R
74767,74768,<18,Female,Beginner,47,3,23,69,27,29,31,3,2,A,8,23,29,3,15,R
26356,26357,<18,Female,Beginner,14,23,15,0,57,13,100,10,2,C,13,17,0,15,5,D
26361,26362,<18,Female,Beginner,35,30,9,68,82,1,84,4,2,B,3,18,38,10,11,D
74545,74546,<18,Female,Beginner,34,15,6,43,83,96,90,7,0,C,12,23,49,2,3,R
26377,26378,<18,Female,Beginner,5,16,8,66,75,78,29,0,3,B,0,13,41,2,4,D
26266,26267,<18,Female,Beginner,15,23,19,5,96,31,68,9,1,A,11,13,12,20,15,R
74572,74573,<18,Female,Beginner,45,6,3,41,98,61,12,8,3,A,14,26,19,17,22,R
72132,72133,<18,Female,Beginner,50,15,19,89,96,79,94,7,0,A,8,30,47,0,10,D
25439,25440,<18,Female,Beginner,48,13,20,99,73,25,89,4,4,A,0,13,21,12,10,D
25436,25437,<18,Female,Beginner,6,1,13,26,0,46,37,5,1,A,14,21,35,0,16,D
25415,25416,<18,Female,Beginner,39,8,22,34,97,57,91,2,2,B,6,30,45,12,21,D
72948,72949,<18,Female,Beginner,17,23,7,69,8,64,76,8,4,C,9,12,24,16,5,D
72871,72872,<18,Female,Beginner,28,16,9,75,30,45,63,5,2,C,10,17,22,2,27,R
72661,72662,<18,Female,Beginner,30,14,18,10,4,52,17,2,2,A,17,7,39,17,13,D
72658,72659,<18,Female,Beginner,6,21,9,68,64,78,31,7,2,C,7,7,15,18,1,D
25020,25021,<18,Female,Beginner,44,28,21,51,62,46,53,3,3,A,3,17,37,16,28,D
25045,25046,<18,Female,Beginner,28,14,14,75,12,30,75,10,4,A,15,3,33,5,18,D
25100,25101,<18,Female,Beginner,42,25,23,87,54,25,26,10,0,A,9,23,43,15,6,R
26272,26273,<18,Female,Beginner,1,23,3,8,10,49,7,10,4,B,18,28,43,12,27,D
72614,72615,<18,Female,Beginner,26,10,6,81,33,38,9,0,1,B,13,16,14,12,29,D
72595,72596,<18,Female,Beginner,10,20,14,45,60,53,82,10,1,B,18,0,5,10,26,R
25073,25074,<18,Female,Beginner,47,8,25,27,51,53,69,10,2,A,12,18,43,13,8,D
72751,72752,<18,Female,Beginner,9,29,3,30,28,25,80,0,2,C,9,19,37,5,26,R
25249,25250,<18,Female,Beginner,44,16,8,64,66,49,84,5,1,A,10,8,21,2,7,D
72741,72742,<18,Female,Beginner,19,4,20,23,78,50,54,6,3,C,17,20,20,15,1,D
25384,25385,<18,Female,Beginner,35,21,21,77,12,0,10,7,2,C,2,31,49,15,12,R
72723,72724,<18,Female,Beginner,11,14,2,52,69,66,17,5,4,C,17,11,44,16,19,D
25065,25066,<18,Female,Beginner,38,7,12,95,45,16,40,5,2,B,1,8,34,1,14,D
72951,72952,<18,Female,Beginner,47,9,7,83,71,88,84,1,1,C,14,7,0,1,9,D
74483,74484,<18,Female,Beginner,41,23,21,97,33,88,36,4,1,A,2,14,32,0,8,D
26489,26490,<18,Female,Beginner,34,2,20,62,100,1,98,6,4,C,1,16,11,1,0,R
26049,26050,<18,Female,Beginner,17,29,11,3,16,22,34,0,1,A,0,33,23,16,21,R
74928,74929,<18,Female,Beginner,23,21,15,64,44,92,27,3,1,B,11,21,21,9,14,R
26195,26196,<18,Female,Beginner,26,2,25,92,48,92,20,0,4,B,13,3,7,4,0,D
26218,26219,<18,Female,Beginner,13,17,25,66,21,18,7,7,4,A,6,15,2,14,13,R
26253,26254,<18,Female,Beginner,35,21,16,21,72,35,15,4,3,B,8,26,17,19,4,D
75018,75019,<18,Female,Beginner,42,8,23,3,18,70,95,1,3,B,11,18,36,13,30,D
75010,75011,<18,Female,Beginner,43,2,3,47,5,71,89,9,2,B,1,3,39,13,20,D
26114,26115,<18,Female,Beginner,28,19,4,37,34,30,12,2,4,C,11,36,15,13,24,D
26120,26121,<18,Female,Beginner,13,24,6,71,81,1,39,10,0,C,11,16,39,8,19,D
74975,74976,<18,Female,Beginner,42,20,11,82,35,67,43,5,0,C,4,7,39,18,13,R
26157,26158,<18,Female,Beginner,37,1,2,25,51,76,59,8,1,A,16,3,25,17,18,D
74952,74953,<18,Female,Beginner,27,7,13,43,52,53,31,2,4,B,12,2,36,20,0,D
74479,74480,<18,Female,Beginner,22,14,13,63,10,31,80,8,1,A,13,1,0,17,16,R
30229,30230,<18,Female,Beginner,19,19,11,8,88,59,98,4,0,A,10,1,29,18,26,R
30244,30245,<18,Female,Beginner,16,9,13,93,1,3,94,5,0,B,12,27,10,17,28,D
26043,26044,<18,Female,Beginner,28,17,4,10,99,5,71,10,1,A,17,9,19,13,17,D
25910,25911,<18,Female,Beginner,36,20,4,46,63,8,67,0,1,C,16,4,25,0,30,D
75190,75191,<18,Female,Beginner,33,18,16,43,9,24,72,6,1,A,12,8,3,10,28,D
26021,26022,<18,Female,Beginner,18,12,5,70,30,69,57,2,2,C,15,7,14,5,3,R
26499,26500,<18,Female,Beginner,12,22,6,20,13,41,36,1,1,A,3,14,10,3,9,R
74637,74638,<18,Female,Beginner,47,14,8,54,17,42,79,5,4,A,12,15,39,2,17,D
74628,74629,<18,Female,Beginner,50,26,8,23,100,3,71,4,0,A,13,36,40,11,8,R
26557,26558,<18,Female,Beginner,29,5,14,74,94,9,87,2,1,C,17,24,1,6,30,D
74614,74615,<18,Female,Beginner,23,22,23,95,77,62,54,3,2,C,9,6,10,9,15,D
74611,74612,<18,Female,Beginner,32,9,3,45,10,12,25,9,3,B,9,23,21,0,4,R
74654,74655,<18,Female,Beginner,16,22,20,42,82,100,17,0,2,A,6,2,14,15,26,D
26317,26318,<18,Female,Beginner,19,22,13,66,42,24,51,2,3,A,13,34,49,7,9,R
75145,75146,<18,Female,Beginner,8,3,19,100,43,67,37,7,0,C,0,10,19,9,9,D
26442,26443,<18,Female,Beginner,1,4,16,25,81,45,80,1,0,B,1,14,25,16,29,R
26451,26452,<18,Female,Beginner,47,25,12,30,17,34,65,4,2,C,4,18,27,5,18,R
26461,26462,<18,Female,Beginner,39,13,6,52,68,83,31,2,2,A,10,16,28,10,26,R
26466,26467,<18,Female,Beginner,3,29,16,56,22,3,76,6,2,A,12,15,8,15,6,R
75132,75133,<18,Female,Beginner,43,17,2,84,73,69,17,1,0,C,11,9,9,10,0,D
75083,75084,<18,Female,Beginner,5,27,1,75,83,55,25,2,2,C,4,6,34,20,11,R
25973,25974,<18,Female,Beginner,17,10,14,71,46,67,61,8,4,B,15,7,15,2,7,R
26440,26441,<18,Female,Beginner,44,3,16,59,64,84,8,5,0,B,5,34,14,2,22,R
72844,72845,<18,Female,Beginner,44,19,8,52,77,35,20,9,3,A,11,21,45,6,3,R
25456,25457,<18,Female,Beginner,38,3,18,46,45,61,34,1,2,A,14,9,23,11,22,R
25730,25731,<18,Female,Beginner,45,16,11,75,21,16,100,10,1,A,9,18,28,8,23,R
27734,27735,<18,Female,Beginner,45,1,20,98,66,1,17,9,1,B,6,20,33,9,24,R
27481,27482,<18,Female,Beginner,3,9,11,7,71,97,79,4,3,C,16,11,40,4,27,R
73678,73679,<18,Female,Beginner,1,24,19,16,30,4,21,2,3,A,9,0,10,11,25,R
73672,73673,<18,Female,Beginner,30,16,19,17,9,49,52,2,3,C,8,25,45,17,1,R
73666,73667,<18,Female,Beginner,6,3,10,60,63,11,53,6,3,A,11,18,38,5,11,D
73563,73564,<18,Female,Beginner,23,9,22,54,15,42,86,5,4,B,15,15,3,12,15,R
73461,73462,<18,Female,Beginner,2,18,6,87,23,56,70,3,2,B,15,20,6,16,7,D
73440,73441,<18,Female,Beginner,29,11,8,71,40,93,69,1,2,B,3,5,18,9,0,D
73407,73408,<18,Female,Beginner,17,10,1,36,75,21,39,4,4,B,10,14,0,8,6,R
73392,73393,<18,Female,Beginner,22,21,10,31,23,52,79,7,2,C,2,2,1,6,24,D
27392,27393,<18,Female,Beginner,5,27,14,65,68,49,96,4,0,A,3,11,28,14,22,R
27389,27390,<18,Female,Beginner,33,1,16,23,22,40,83,4,3,C,18,10,0,4,3,R
73469,73470,<18,Female,Beginner,38,9,12,28,59,29,58,6,3,C,14,11,42,0,27,R
73553,73554,<18,Female,Beginner,15,30,12,100,68,91,77,9,0,B,3,30,6,8,21,R
73549,73550,<18,Female,Beginner,41,1,15,85,2,8,64,10,3,C,10,36,29,12,24,D
73726,73727,<18,Female,Beginner,26,8,25,92,89,55,40,5,1,B,15,32,3,8,15,D
73659,73660,<18,Female,Beginner,30,5,0,49,14,31,6,2,2,B,2,1,48,9,7,R
28032,28033,<18,Female,Beginner,25,13,4,39,44,73,22,10,4,A,6,12,50,0,29,R
27975,27976,<18,Female,Beginner,42,23,22,64,92,85,71,9,3,B,11,1,48,7,5,D
27869,27870,<18,Female,Beginner,3,7,15,97,37,7,36,4,4,C,10,20,12,15,28,R
73154,73155,<18,Female,Beginner,35,17,19,11,68,47,93,6,1,A,1,23,13,8,10,D
27744,27745,<18,Female,Beginner,17,2,9,23,76,59,20,1,4,A,14,12,33,14,25,D
73131,73132,<18,Female,Beginner,44,14,22,72,59,49,11,0,0,C,18,22,41,13,15,R
27758,27759,<18,Female,Beginner,31,25,7,48,67,69,53,10,3,A,14,23,47,1,30,R
73118,73119,<18,Female,Beginner,35,5,2,93,68,6,11,3,1,B,7,25,37,19,5,R
73092,73093,<18,Female,Beginner,32,28,12,57,62,86,20,10,3,A,6,26,9,9,28,R
73539,73540,<18,Female,Beginner,12,1,9,53,21,20,51,7,3,B,3,36,41,0,30,R
27798,27799,<18,Female,Beginner,48,2,4,89,81,78,32,1,0,A,9,3,44,11,10,D
27813,27814,<18,Female,Beginner,33,12,20,47,7,38,73,5,1,A,16,2,47,19,25,D
73353,73354,<18,Female,Beginner,15,22,5,82,24,33,89,9,2,B,0,3,36,15,16,R
28074,28075,<18,Female,Beginner,9,18,1,16,54,99,42,6,4,B,16,4,22,1,23,D
73627,73628,<18,Female,Beginner,47,26,13,60,43,28,12,4,4,A,7,27,47,18,17,D
73607,73608,<18,Female,Beginner,42,19,19,63,30,39,90,9,1,C,5,17,25,7,30,R
28150,28151,<18,Female,Beginner,15,7,9,80,87,46,93,6,2,B,13,10,16,0,11,D
28015,28016,<18,Female,Beginner,41,18,6,52,67,5,43,8,2,A,6,34,21,10,19,D
27812,27813,<18,Female,Beginner,0,28,24,95,3,51,17,6,4,C,12,32,32,3,30,D
73513,73514,<18,Female,Beginner,40,19,3,68,38,70,72,9,0,B,3,33,22,0,2,D
73509,73510,<18,Female,Beginner,38,27,20,45,48,20,75,0,3,C,13,20,25,13,0,R
73496,73497,<18,Female,Beginner,8,29,20,48,32,28,46,6,3,A,15,17,37,16,18,R
72501,72502,<18,Female,Beginner,39,21,12,8,50,42,9,0,3,C,11,11,38,3,9,R
25622,25623,<18,Female,Beginner,30,5,7,27,45,46,89,10,4,B,13,6,46,1,27,D
25483,25484,<18,Female,Beginner,15,29,8,65,77,59,87,6,4,B,10,7,18,13,6,R
25487,25488,<18,Female,Beginner,20,11,8,51,25,63,88,9,0,C,11,33,2,11,13,R
25514,25515,<18,Female,Beginner,49,0,17,63,83,48,43,5,2,A,4,6,24,20,22,D
