,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
96694,96695,46-60,Male,Advanced,11,6,24,23,75,13,79,3,4,A,14,18,34,10,6,D
58715,58716,46-60,Male,Advanced,12,0,10,36,18,9,19,2,2,B,13,23,25,12,16,R
58671,58672,46-60,Male,Advanced,12,22,5,90,18,9,15,0,4,A,18,11,34,1,29,D
58590,58591,46-60,Male,Advanced,25,30,19,46,28,65,54,5,0,A,16,7,0,19,23,D
96641,96642,46-60,Male,Advanced,31,19,21,80,73,41,77,10,3,C,16,22,34,15,24,D
58564,58565,46-60,Male,Advanced,14,12,3,40,67,24,21,0,4,C,0,12,5,8,28,D
96657,96658,46-60,Male,Advanced,11,21,14,41,65,95,76,10,3,B,11,1,31,11,14,D
58541,58542,46-60,Male,Advanced,1,15,19,42,23,82,53,10,3,B,5,36,23,7,3,D
58496,58497,46-60,Male,Advanced,27,13,9,88,16,35,44,5,0,B,6,7,43,7,28,R
58685,58686,46-60,Male,Advanced,24,14,2,28,6,22,76,4,1,A,12,32,33,15,27,D
65046,65047,46-60,Male,Advanced,11,26,6,76,96,60,53,1,3,C,14,33,30,20,8,R
59831,59832,46-60,Male,Advanced,39,7,20,12,71,41,78,10,2,C,8,27,11,12,12,R
59920,59921,46-60,Male,Advanced,27,7,3,51,54,72,74,10,2,A,8,22,0,14,12,R
61175,61176,46-60,Male,Advanced,9,18,16,77,12,24,41,7,1,B,1,10,12,3,9,D
61165,61166,46-60,Male,Advanced,39,14,24,72,46,2,27,1,2,C,17,11,5,2,29,R
61153,61154,46-60,Male,Advanced,19,6,13,75,8,48,40,5,3,B,18,22,7,19,4,R
95832,95833,46-60,Male,Advanced,7,10,12,23,62,71,20,3,3,B,4,12,9,8,12,R
61150,61151,46-60,Male,Advanced,40,28,19,47,89,25,7,5,3,A,14,32,50,15,12,R
61128,61129,46-60,Male,Advanced,22,6,13,46,24,28,19,7,1,C,17,11,28,0,30,R
95838,95839,46-60,Male,Advanced,40,11,25,60,92,70,76,1,4,B,15,26,22,14,9,D
61190,61191,46-60,Male,Advanced,35,4,16,0,95,91,75,0,1,C,1,18,17,1,26,R
95844,95845,46-60,Male,Advanced,44,20,11,49,70,95,98,10,0,A,7,6,8,20,11,R
61038,61039,46-60,Male,Advanced,9,18,18,1,65,2,95,1,1,B,4,8,15,16,19,D
61021,61022,46-60,Male,Advanced,28,22,0,0,90,82,8,0,4,B,1,20,28,5,13,D
60999,61000,46-60,Male,Advanced,34,15,22,35,64,66,34,7,0,A,16,9,33,14,9,D
60945,60946,46-60,Male,Advanced,49,19,21,54,16,78,92,2,2,C,1,4,48,2,8,R
60913,60914,46-60,Male,Advanced,43,23,17,50,34,24,45,10,0,A,15,2,40,17,21,D
95862,95863,46-60,Male,Advanced,35,7,14,44,98,73,56,8,3,A,17,22,22,14,16,R
60856,60857,46-60,Male,Advanced,42,6,1,10,21,79,100,5,0,A,1,4,36,6,6,R
61039,61040,46-60,Male,Advanced,0,10,13,88,81,19,44,5,0,B,3,17,48,11,6,R
60825,60826,46-60,Male,Advanced,4,3,12,26,100,33,97,7,0,A,1,14,28,1,28,D
95829,95830,46-60,Male,Advanced,31,24,1,60,47,88,96,10,3,C,13,8,28,12,27,R
95793,95794,46-60,Male,Advanced,35,7,8,22,18,32,26,5,1,C,9,25,6,11,27,R
61462,61463,46-60,Male,Advanced,37,7,15,58,73,38,53,2,4,B,15,20,21,13,22,D
95664,95665,46-60,Male,Advanced,22,15,5,60,18,77,21,7,0,A,0,32,6,11,6,D
95675,95676,46-60,Male,Advanced,5,10,6,76,71,83,48,7,3,A,3,16,48,11,21,R
61416,61417,46-60,Male,Advanced,49,22,4,84,77,35,3,4,0,B,17,35,9,18,22,D
95699,95700,46-60,Male,Advanced,26,1,13,54,3,7,39,9,1,A,12,34,5,20,11,D
61398,61399,46-60,Male,Advanced,49,22,8,36,64,49,91,6,1,B,4,9,38,6,27,D
61371,61372,46-60,Male,Advanced,29,1,14,53,61,0,82,2,1,B,8,1,7,8,22,D
61222,61223,46-60,Male,Advanced,31,25,11,51,97,21,28,8,1,C,0,4,5,10,25,D
61365,61366,46-60,Male,Advanced,12,2,16,60,72,15,39,5,4,A,4,9,34,2,9,R
61315,61316,46-60,Male,Advanced,21,14,7,5,15,57,58,6,3,C,3,12,37,13,0,R
61307,61308,46-60,Male,Advanced,29,25,5,8,52,15,9,1,0,B,1,20,40,16,21,R
95755,95756,46-60,Male,Advanced,33,16,13,17,51,72,91,5,4,B,1,2,21,2,7,D
61291,61292,46-60,Male,Advanced,20,25,23,2,47,35,86,10,4,A,10,9,12,11,12,D
61289,61290,46-60,Male,Advanced,21,6,2,49,93,36,43,0,4,B,6,5,19,6,18,R
61286,61287,46-60,Male,Advanced,35,28,9,93,54,3,8,10,3,B,15,5,18,14,6,R
95791,95792,46-60,Male,Advanced,22,27,21,71,27,75,77,3,2,B,7,24,47,15,21,D
61352,61353,46-60,Male,Advanced,18,4,0,14,12,43,68,6,1,C,6,36,38,17,1,R
96101,96102,46-60,Male,Advanced,13,8,22,78,63,67,2,1,0,C,17,20,43,2,30,R
60799,60800,46-60,Male,Advanced,6,15,14,34,46,94,31,8,0,B,18,13,14,3,5,R
60753,60754,46-60,Male,Advanced,26,3,4,61,75,13,25,8,0,A,13,13,10,20,27,R
60357,60358,46-60,Male,Advanced,16,26,10,61,42,86,85,10,3,A,8,26,22,3,8,R
60355,60356,46-60,Male,Advanced,18,6,13,59,74,4,92,6,1,A,11,6,34,4,25,D
60345,60346,46-60,Male,Advanced,4,26,18,15,26,45,73,0,3,A,16,25,46,12,11,D
95966,95967,46-60,Male,Advanced,32,7,17,64,94,2,100,0,2,B,18,19,12,2,29,D
60335,60336,46-60,Male,Advanced,22,13,23,12,11,10,26,1,0,B,7,9,20,12,9,R
95975,95976,46-60,Male,Advanced,7,18,6,12,51,76,76,10,4,C,1,31,16,3,19,R
60288,60289,46-60,Male,Advanced,42,28,15,34,90,56,45,7,4,B,2,9,28,16,30,R
95964,95965,46-60,Male,Advanced,46,6,15,61,3,64,79,3,4,C,12,23,13,19,28,R
96015,96016,46-60,Male,Advanced,24,23,8,34,54,91,33,6,2,A,18,18,32,19,22,D
60129,60130,46-60,Male,Advanced,17,12,16,65,87,62,41,7,3,C,2,15,20,0,5,R
96061,96062,46-60,Male,Advanced,43,19,3,97,46,53,48,7,3,C,7,28,10,9,17,D
60078,60079,46-60,Male,Advanced,13,6,3,66,92,59,100,6,0,A,1,25,22,9,28,D
96072,96073,46-60,Male,Advanced,7,26,2,33,41,7,55,1,3,B,10,7,39,19,13,D
59990,59991,46-60,Male,Advanced,3,30,24,43,56,40,83,7,2,B,2,13,46,17,13,R
59958,59959,46-60,Male,Advanced,33,18,13,37,34,24,52,6,0,B,17,3,11,4,0,D
59945,59946,46-60,Male,Advanced,4,3,1,48,45,45,67,7,3,B,1,17,33,10,1,D
96037,96038,46-60,Male,Advanced,15,2,7,59,46,99,51,7,3,B,16,35,32,8,25,R
60762,60763,46-60,Male,Advanced,18,11,11,8,8,9,62,9,4,C,15,24,15,4,9,R
60393,60394,46-60,Male,Advanced,3,9,6,31,88,57,87,10,0,A,8,8,30,6,1,R
60420,60421,46-60,Male,Advanced,41,28,7,29,98,16,87,1,1,C,16,27,27,19,26,R
60752,60753,46-60,Male,Advanced,1,6,1,30,92,80,9,2,3,A,4,31,18,19,26,R
60726,60727,46-60,Male,Advanced,15,0,23,42,40,71,6,7,4,A,8,34,26,9,21,R
95915,95916,46-60,Male,Advanced,18,1,15,80,97,99,97,0,4,B,1,15,0,2,17,D
60719,60720,46-60,Male,Advanced,12,13,23,30,99,93,22,5,3,B,8,0,9,15,9,R
95928,95929,46-60,Male,Advanced,2,12,19,87,10,31,68,1,1,A,11,8,17,10,8,R
95942,95943,46-60,Male,Advanced,38,24,12,64,53,44,92,1,1,C,3,9,48,13,8,R
95953,95954,46-60,Male,Advanced,40,3,2,79,6,25,48,5,4,B,12,7,19,1,25,R
95963,95964,46-60,Male,Advanced,44,13,17,59,75,34,80,5,4,B,17,22,50,14,24,R
60581,60582,46-60,Male,Advanced,2,6,10,85,8,8,66,5,3,B,0,27,42,5,0,D
60560,60561,46-60,Male,Advanced,5,26,25,82,15,45,48,10,1,A,3,26,6,19,21,R
95954,95955,46-60,Male,Advanced,12,24,18,28,77,46,38,4,2,A,14,22,21,3,3,R
60537,60538,46-60,Male,Advanced,34,13,1,73,64,78,29,9,3,B,12,0,21,2,14,D
60533,60534,46-60,Male,Advanced,4,6,23,35,71,9,99,3,4,C,6,7,50,20,0,D
60511,60512,46-60,Male,Advanced,30,14,9,45,81,95,15,2,3,C,10,18,45,10,22,R
60492,60493,46-60,Male,Advanced,15,4,3,43,26,27,26,2,0,B,9,23,45,15,15,D
95961,95962,46-60,Male,Advanced,26,1,3,92,33,99,34,6,3,C,2,7,1,19,26,D
60579,60580,46-60,Male,Advanced,32,0,8,9,30,75,46,6,2,B,13,11,33,13,20,R
72965,72966,46-60,Male,Advanced,13,23,11,33,50,50,68,2,4,B,2,8,28,8,11,R
65053,65054,46-60,Male,Advanced,30,2,11,95,19,25,23,9,4,B,12,18,36,13,26,R
65158,65159,46-60,Male,Advanced,13,11,9,13,100,20,66,8,2,A,13,30,32,7,19,R
70377,70378,46-60,Male,Advanced,35,9,10,76,4,88,42,5,2,C,11,33,24,18,24,R
91823,91824,46-60,Male,Advanced,18,11,18,51,69,78,55,7,3,A,3,7,7,19,8,R
70355,70356,46-60,Male,Advanced,50,14,0,42,58,33,9,7,4,B,6,31,45,10,18,R
91837,91838,46-60,Male,Advanced,49,19,13,86,23,48,71,1,1,C,5,4,37,9,8,D
70354,70355,46-60,Male,Advanced,3,4,3,46,4,83,9,6,4,C,18,11,48,4,13,R
91870,91871,46-60,Male,Advanced,22,21,1,72,43,100,96,5,4,B,6,13,9,10,25,R
70303,70304,46-60,Male,Advanced,48,21,9,25,37,33,98,6,1,B,18,35,49,3,7,D
70279,70280,46-60,Male,Advanced,23,12,22,77,82,83,66,7,4,A,12,15,49,18,17,R
91899,91900,46-60,Male,Advanced,49,15,22,96,45,8,88,7,0,B,7,17,25,11,1,D
91975,91976,46-60,Male,Advanced,18,23,20,48,69,42,54,5,2,A,11,33,6,3,17,R
91978,91979,46-60,Male,Advanced,45,19,8,54,5,95,28,1,2,B,9,19,35,9,28,R
92003,92004,46-60,Male,Advanced,3,24,19,76,7,56,47,4,1,C,10,5,12,7,13,D
70153,70154,46-60,Male,Advanced,5,9,13,27,90,17,3,6,3,A,12,0,38,14,11,R
70120,70121,46-60,Male,Advanced,47,10,11,62,27,39,37,8,1,A,11,13,38,10,25,R
70106,70107,46-60,Male,Advanced,16,0,7,79,99,39,75,8,2,A,18,31,21,20,11,D
70412,70413,46-60,Male,Advanced,50,5,8,14,63,1,62,0,2,B,17,13,3,9,28,R
70443,70444,46-60,Male,Advanced,47,16,20,62,90,56,23,5,1,A,12,17,35,1,4,R
70448,70449,46-60,Male,Advanced,16,0,20,2,99,20,54,6,3,C,15,14,9,19,28,R
91768,91769,46-60,Male,Advanced,44,0,14,1,40,78,31,2,1,A,11,24,4,11,21,R
91654,91655,46-60,Male,Advanced,0,27,16,90,9,39,38,3,1,C,6,14,17,9,27,R
70893,70894,46-60,Male,Advanced,0,28,1,78,96,46,17,6,0,A,2,34,40,3,17,D
70888,70889,46-60,Male,Advanced,48,23,3,17,49,3,75,6,2,A,15,33,41,11,28,D
70814,70815,46-60,Male,Advanced,27,8,6,74,64,20,43,5,1,C,5,28,9,4,22,R
70808,70809,46-60,Male,Advanced,43,13,3,6,72,100,58,7,0,A,6,23,17,19,3,R
70786,70787,46-60,Male,Advanced,11,11,15,98,21,78,75,10,1,B,18,22,2,4,29,D
70770,70771,46-60,Male,Advanced,16,21,9,25,91,50,13,5,4,A,2,16,8,8,2,R
69999,70000,46-60,Male,Advanced,43,27,5,77,46,75,16,9,1,B,7,15,32,6,2,R
70715,70716,46-60,Male,Advanced,50,2,22,38,12,51,73,10,3,B,6,7,2,15,7,D
70652,70653,46-60,Male,Advanced,25,1,0,78,61,21,6,6,2,B,4,23,39,16,1,D
70584,70585,46-60,Male,Advanced,33,12,18,75,27,92,89,2,3,C,11,19,39,13,5,D
70579,70580,46-60,Male,Advanced,18,9,8,84,92,68,22,6,1,A,13,0,19,11,8,D
91718,91719,46-60,Male,Advanced,3,11,2,37,8,4,96,8,0,C,5,14,12,0,21,D
70540,70541,46-60,Male,Advanced,6,22,3,28,19,34,31,0,3,A,9,19,49,20,23,D
70481,70482,46-60,Male,Advanced,42,20,9,52,70,16,8,1,1,C,0,4,47,5,21,R
91757,91758,46-60,Male,Advanced,26,2,8,28,12,41,12,4,2,A,6,8,25,15,20,D
70689,70690,46-60,Male,Advanced,21,10,14,71,94,64,39,1,4,A,2,22,43,3,6,D
92057,92058,46-60,Male,Advanced,5,25,18,31,22,64,99,0,3,C,2,36,50,3,22,D
69987,69988,46-60,Male,Advanced,39,10,1,21,35,92,39,5,1,A,7,7,37,13,15,D
92088,92089,46-60,Male,Advanced,43,9,6,92,95,6,80,3,3,B,11,5,6,8,19,D
92295,92296,46-60,Male,Advanced,0,30,21,75,36,51,29,4,3,A,1,30,48,18,7,D
69522,69523,46-60,Male,Advanced,37,19,2,39,31,27,64,7,0,B,3,24,19,12,21,R
69458,69459,46-60,Male,Advanced,0,9,3,31,36,12,12,6,1,C,3,7,4,6,19,D
69430,69431,46-60,Male,Advanced,19,22,23,54,34,16,88,10,4,A,14,0,17,9,12,D
69405,69406,46-60,Male,Advanced,26,26,11,64,47,46,72,4,3,B,1,36,36,5,17,R
69373,69374,46-60,Male,Advanced,27,23,2,35,63,4,8,2,4,B,16,36,15,0,12,D
69335,69336,46-60,Male,Advanced,10,14,3,98,50,72,43,4,3,C,6,8,16,20,2,R
69530,69531,46-60,Male,Advanced,15,4,13,96,31,51,25,1,4,C,7,12,11,1,22,R
69276,69277,46-60,Male,Advanced,47,4,14,39,100,87,93,10,3,C,4,36,2,2,0,D
69164,69165,46-60,Male,Advanced,22,4,12,99,19,49,64,4,1,B,15,5,13,2,0,R
69157,69158,46-60,Male,Advanced,11,21,23,0,42,46,26,7,4,C,8,33,4,1,25,D
69130,69131,46-60,Male,Advanced,48,7,24,87,79,36,78,1,1,B,14,6,5,15,5,D
69105,69106,46-60,Male,Advanced,15,30,19,85,46,53,100,7,1,A,7,14,40,0,16,R
92493,92494,46-60,Male,Advanced,32,17,6,98,83,23,81,8,2,C,10,30,50,11,4,D
69082,69083,46-60,Male,Advanced,32,14,25,4,58,99,15,9,2,C,4,22,35,19,20,D
69058,69059,46-60,Male,Advanced,2,3,3,93,89,15,73,1,4,B,6,9,24,12,15,D
69214,69215,46-60,Male,Advanced,24,30,7,69,27,70,35,1,2,A,6,33,12,2,11,R
70954,70955,46-60,Male,Advanced,0,5,22,67,38,25,2,6,0,C,10,2,49,1,13,D
69531,69532,46-60,Male,Advanced,24,29,10,0,100,81,74,1,4,A,13,1,19,7,24,D
69610,69611,46-60,Male,Advanced,14,2,17,18,95,96,64,10,1,A,11,29,28,20,27,D
69969,69970,46-60,Male,Advanced,18,22,17,72,83,56,44,7,0,A,6,19,45,6,16,R
69958,69959,46-60,Male,Advanced,13,19,14,72,31,77,46,5,4,A,17,15,33,3,11,D
69931,69932,46-60,Male,Advanced,6,27,7,45,69,97,60,7,2,A,16,31,15,7,6,R
69895,69896,46-60,Male,Advanced,35,4,6,4,21,67,58,10,0,C,11,30,1,4,20,R
92198,92199,46-60,Male,Advanced,29,12,1,76,48,34,56,5,2,B,5,24,42,3,26,R
69880,69881,46-60,Male,Advanced,2,4,13,49,45,56,68,0,0,B,12,21,36,3,17,D
69866,69867,46-60,Male,Advanced,34,2,18,33,66,39,94,7,2,B,11,26,0,15,24,D
69572,69573,46-60,Male,Advanced,0,6,22,63,90,51,1,9,0,C,16,18,32,5,6,R
69849,69850,46-60,Male,Advanced,29,16,10,59,13,18,32,8,2,A,17,4,9,5,30,D
69799,69800,46-60,Male,Advanced,2,6,16,9,36,51,94,5,2,B,4,34,20,12,16,D
69774,69775,46-60,Male,Advanced,6,24,22,22,46,98,29,1,0,C,11,19,13,17,3,R
69762,69763,46-60,Male,Advanced,1,30,23,51,76,58,49,4,4,A,13,33,50,1,20,D
69747,69748,46-60,Male,Advanced,47,14,3,25,10,12,15,4,2,C,8,5,27,15,2,R
92228,92229,46-60,Male,Advanced,27,28,8,57,25,59,47,0,3,B,17,4,38,9,22,R
69731,69732,46-60,Male,Advanced,26,15,20,57,68,8,36,9,1,A,6,34,16,0,16,R
69730,69731,46-60,Male,Advanced,29,13,4,9,59,23,51,3,0,A,9,10,30,5,16,R
69828,69829,46-60,Male,Advanced,17,6,17,41,71,47,22,4,0,A,7,6,39,14,6,R
91647,91648,46-60,Male,Advanced,48,14,20,25,9,77,73,2,3,B,18,6,47,6,20,R
71032,71033,46-60,Male,Advanced,17,30,9,7,4,80,82,6,1,A,16,24,11,7,16,R
71040,71041,46-60,Male,Advanced,47,5,19,70,69,33,41,2,3,A,16,7,6,11,23,R
72461,72462,46-60,Male,Advanced,5,2,4,76,97,22,29,1,3,C,0,19,17,20,6,R
72460,72461,46-60,Male,Advanced,16,4,20,45,87,59,27,1,4,A,14,33,6,15,10,D
91156,91157,46-60,Male,Advanced,43,15,25,40,49,57,28,0,4,C,9,11,7,15,8,D
91161,91162,46-60,Male,Advanced,11,1,4,59,96,12,25,0,0,C,16,10,19,11,7,D
72376,72377,46-60,Male,Advanced,7,19,8,4,32,28,37,3,1,C,8,8,29,0,27,D
72356,72357,46-60,Male,Advanced,16,11,2,21,2,57,28,5,2,B,8,6,34,6,28,D
72342,72343,46-60,Male,Advanced,49,19,25,17,44,58,1,3,2,B,15,7,32,10,2,D
91128,91129,46-60,Male,Advanced,29,30,8,43,77,39,28,6,2,B,7,29,12,7,16,D
72325,72326,46-60,Male,Advanced,38,12,2,74,83,24,69,4,1,A,1,36,31,16,12,R
72231,72232,46-60,Male,Advanced,11,1,16,47,7,1,65,7,3,B,16,28,42,3,2,D
72187,72188,46-60,Male,Advanced,31,5,9,53,6,100,8,4,4,B,0,21,27,10,10,D
72131,72132,46-60,Male,Advanced,27,28,7,11,95,6,86,5,2,B,1,13,27,2,10,R
72112,72113,46-60,Male,Advanced,7,2,22,1,3,84,1,7,0,B,18,9,19,12,3,R
72073,72074,46-60,Male,Advanced,33,23,2,21,42,57,24,1,3,A,10,15,25,16,18,R
72019,72020,46-60,Male,Advanced,46,19,24,76,34,41,1,7,1,B,6,13,17,5,23,R
91284,91285,46-60,Male,Advanced,37,19,8,30,84,48,10,2,4,C,6,20,17,9,18,D
91216,91217,46-60,Male,Advanced,18,24,18,54,46,72,14,6,0,C,3,10,31,9,30,D
71960,71961,46-60,Male,Advanced,36,23,14,57,11,5,7,6,3,C,6,25,9,4,26,D
72474,72475,46-60,Male,Advanced,50,28,6,51,12,28,53,0,3,A,10,1,15,3,10,R
72534,72535,46-60,Male,Advanced,50,17,0,63,96,31,0,2,3,C,3,20,44,6,14,D
72926,72927,46-60,Male,Advanced,25,1,23,67,61,76,35,0,0,B,8,32,31,19,18,D
72923,72924,46-60,Male,Advanced,44,17,21,61,52,56,0,2,1,A,2,6,43,18,7,D
72918,72919,46-60,Male,Advanced,8,10,15,34,80,73,11,7,0,C,4,9,26,1,27,R
90836,90837,46-60,Male,Advanced,14,6,10,1,28,16,59,6,2,C,17,14,2,16,21,R
72856,72857,46-60,Male,Advanced,6,9,8,39,89,65,36,10,2,A,12,14,23,3,17,R
72809,72810,46-60,Male,Advanced,38,9,3,21,79,82,52,10,1,C,7,26,11,9,9,R
90885,90886,46-60,Male,Advanced,48,19,24,27,12,66,19,1,1,B,7,29,8,2,15,R
72503,72504,46-60,Male,Advanced,32,23,2,82,97,1,77,1,4,B,5,23,15,14,12,D
72794,72795,46-60,Male,Advanced,29,19,11,28,69,8,61,6,2,B,1,18,11,8,0,R
72769,72770,46-60,Male,Advanced,48,23,16,29,36,46,80,0,2,A,18,31,18,13,14,R
72726,72727,46-60,Male,Advanced,5,28,3,9,13,44,75,9,2,A,17,27,28,17,15,R
72713,72714,46-60,Male,Advanced,11,25,7,53,73,0,13,1,0,C,15,14,43,4,21,D
72684,72685,46-60,Male,Advanced,36,20,18,69,10,6,73,3,4,C,8,10,6,5,25,R
72599,72600,46-60,Male,Advanced,40,18,14,61,31,62,11,5,2,C,6,24,18,11,0,R
72598,72599,46-60,Male,Advanced,10,4,24,63,59,37,64,8,3,B,15,4,39,18,21,R
72560,72561,46-60,Male,Advanced,15,15,5,8,13,90,56,2,2,C,11,18,36,19,12,D
72787,72788,46-60,Male,Advanced,29,22,14,97,27,66,4,4,0,C,8,10,37,6,28,D
69031,69032,46-60,Male,Advanced,44,19,18,84,78,6,9,5,3,A,0,15,19,1,11,R
71875,71876,46-60,Male,Advanced,40,11,1,64,95,75,4,5,1,C,0,5,29,17,20,R
71826,71827,46-60,Male,Advanced,28,24,21,15,13,69,74,2,2,C,5,22,29,19,12,R
71502,71503,46-60,Male,Advanced,7,13,16,47,6,20,38,1,3,A,7,28,5,0,23,R
71470,71471,46-60,Male,Advanced,2,11,1,16,44,73,74,1,0,C,16,19,3,9,9,D
71417,71418,46-60,Male,Advanced,27,3,12,21,90,62,3,8,2,B,13,34,23,5,8,R
71415,71416,46-60,Male,Advanced,40,25,18,90,42,57,96,5,1,C,5,4,25,4,25,D
71244,71245,46-60,Male,Advanced,1,7,20,97,49,12,29,2,1,C,11,26,12,3,27,R
91469,91470,46-60,Male,Advanced,46,14,21,91,66,86,55,10,2,B,13,5,44,1,21,R
71217,71218,46-60,Male,Advanced,19,24,8,80,62,94,70,1,4,A,18,13,41,10,27,R
71505,71506,46-60,Male,Advanced,4,22,23,32,40,35,41,2,0,B,7,19,19,11,12,R
71206,71207,46-60,Male,Advanced,24,7,25,20,43,15,25,0,4,A,5,31,37,19,5,D
91484,91485,46-60,Male,Advanced,47,28,12,37,48,9,28,1,3,C,11,13,42,14,20,R
71181,71182,46-60,Male,Advanced,9,23,21,75,80,74,6,3,4,A,5,16,4,12,28,D
91510,91511,46-60,Male,Advanced,13,19,19,99,91,95,45,0,1,B,10,36,48,13,30,D
71102,71103,46-60,Male,Advanced,41,11,20,63,14,70,93,8,3,C,8,15,30,19,10,R
71098,71099,46-60,Male,Advanced,29,11,1,42,21,0,28,9,2,C,14,21,19,4,5,R
71087,71088,46-60,Male,Advanced,5,23,21,54,82,75,48,5,3,B,6,12,26,1,29,R
71072,71073,46-60,Male,Advanced,1,6,15,55,16,84,88,0,4,B,15,20,32,10,14,D
71205,71206,46-60,Male,Advanced,26,22,0,99,5,7,17,5,3,B,1,28,11,3,23,D
71866,71867,46-60,Male,Advanced,40,10,2,60,66,35,100,1,2,C,1,0,30,17,25,R
71546,71547,46-60,Male,Advanced,40,8,13,94,93,96,43,9,1,B,10,10,24,18,7,D
71605,71606,46-60,Male,Advanced,17,29,1,67,99,15,63,10,1,C,2,2,10,9,20,R
71822,71823,46-60,Male,Advanced,14,24,20,17,76,54,60,1,1,A,18,13,43,16,15,D
71819,71820,46-60,Male,Advanced,44,19,9,85,24,68,36,6,1,C,7,35,22,8,21,R
91305,91306,46-60,Male,Advanced,22,22,13,45,59,58,28,9,1,B,18,3,19,19,1,R
71778,71779,46-60,Male,Advanced,7,4,8,81,38,28,90,1,3,A,10,30,50,4,10,D
91314,91315,46-60,Male,Advanced,44,20,2,63,26,58,72,6,3,A,12,7,27,6,20,D
71747,71748,46-60,Male,Advanced,13,9,17,11,87,0,46,9,1,C,0,23,48,20,13,D
71740,71741,46-60,Male,Advanced,27,8,10,37,42,84,15,1,0,B,15,15,14,18,17,R
71568,71569,46-60,Male,Advanced,39,15,24,14,40,12,95,5,3,A,11,11,17,17,27,D
71734,71735,46-60,Male,Advanced,2,2,3,84,59,98,17,4,0,B,2,22,29,2,9,D
71720,71721,46-60,Male,Advanced,16,13,25,34,91,15,93,3,2,C,18,26,35,18,29,D
91367,91368,46-60,Male,Advanced,23,0,11,34,3,92,70,9,3,C,16,34,11,17,16,R
71708,71709,46-60,Male,Advanced,33,8,21,48,77,24,91,2,4,B,17,36,44,0,14,R
71705,71706,46-60,Male,Advanced,47,22,25,23,18,51,59,6,4,B,11,28,15,11,12,D
91381,91382,46-60,Male,Advanced,40,22,8,98,73,42,0,2,3,A,7,7,36,12,0,R
71685,71686,46-60,Male,Advanced,38,28,21,26,81,33,85,9,1,C,2,17,20,0,0,R
71631,71632,46-60,Male,Advanced,44,29,4,86,24,81,94,0,2,B,8,18,44,5,4,D
91362,91363,46-60,Male,Advanced,41,4,18,21,18,70,81,1,4,B,18,29,1,14,9,D
92551,92552,46-60,Male,Advanced,49,3,12,27,6,5,85,2,4,B,6,0,41,6,9,D
69019,69020,46-60,Male,Advanced,40,1,25,22,54,40,97,5,4,B,14,12,18,2,23,R
68982,68983,46-60,Male,Advanced,16,18,7,73,45,69,43,2,1,C,13,16,14,6,13,R
66515,66516,46-60,Male,Advanced,48,17,11,56,60,98,11,5,2,B,15,19,25,1,14,D
93557,93558,46-60,Male,Advanced,43,28,18,95,23,57,81,7,3,B,1,35,49,13,13,D
66485,66486,46-60,Male,Advanced,12,22,25,11,68,42,98,8,2,B,13,32,27,3,28,R
93562,93563,46-60,Male,Advanced,3,3,21,7,14,85,41,3,0,C,11,20,6,12,26,R
66467,66468,46-60,Male,Advanced,26,7,20,63,20,93,51,2,3,C,2,13,8,1,17,R
66404,66405,46-60,Male,Advanced,30,20,8,27,46,45,74,5,0,C,18,21,0,4,23,D
66359,66360,46-60,Male,Advanced,44,20,22,39,96,57,0,3,0,A,15,22,32,12,19,R
66527,66528,46-60,Male,Advanced,14,1,2,84,85,34,58,1,4,B,16,29,38,0,0,D
66353,66354,46-60,Male,Advanced,38,10,24,4,6,24,62,0,3,B,18,20,19,7,29,R
66348,66349,46-60,Male,Advanced,29,2,4,58,75,66,42,0,1,B,14,23,13,18,17,R
66314,66315,46-60,Male,Advanced,44,27,18,63,34,1,39,5,4,A,5,20,31,14,24,R
93669,93670,46-60,Male,Advanced,10,9,5,96,78,51,76,0,2,A,15,21,15,20,3,D
93673,93674,46-60,Male,Advanced,8,3,13,83,27,19,31,3,1,A,3,18,25,4,8,R
93725,93726,46-60,Male,Advanced,34,3,25,82,80,53,72,10,1,A,9,25,30,20,19,D
93734,93735,46-60,Male,Advanced,14,3,13,63,50,41,17,5,1,A,18,14,31,4,26,D
66233,66234,46-60,Male,Advanced,0,4,20,51,31,37,32,5,2,B,17,34,30,20,16,D
66351,66352,46-60,Male,Advanced,0,20,19,7,8,32,51,0,1,C,14,28,28,1,6,R
66144,66145,46-60,Male,Advanced,41,8,19,49,59,22,59,1,3,A,9,34,37,20,12,R
66539,66540,46-60,Male,Advanced,32,20,17,72,2,90,94,5,3,C,2,1,5,20,24,D
66619,66620,46-60,Male,Advanced,26,0,22,84,33,12,8,2,1,B,10,7,6,14,23,D
67056,67057,46-60,Male,Advanced,10,7,22,12,5,83,16,9,0,B,12,30,15,6,24,D
67044,67045,46-60,Male,Advanced,29,24,24,36,22,12,24,3,4,B,14,6,21,3,15,R
67016,67017,46-60,Male,Advanced,8,22,13,66,22,26,22,9,1,B,7,33,29,1,18,D
93360,93361,46-60,Male,Advanced,27,22,22,36,11,94,2,9,3,C,12,2,29,7,15,D
